Date,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_7,macd,ema_20,ema_50,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr,close_pos,body_range_ratio,returns,direction
2004-11-22,4.103330612182617,4.21268665134676,4.009135470990052,4.087672938363841,494233272,48.23261435396836,61.60822534284223,36.380596236307355,0.1059488459925646,4.263481191685588,3.770357198358581,9.00768917132482,12.300061465877025,-4.317585309133202,35.70118767886314,22.740959308633997,23.93526145969721,0.22645127286725414,0.4627590025638528,0.07692254002819837,-0.02538362891108159,0
2004-11-23,4.163475513458252,4.245740920993091,4.138125267562205,4.174659361899892,496035468,50.060995318424844,62.283414123708205,41.27763382792781,0.08735799865467708,4.253956841378223,3.7857736028722937,14.04072567646778,11.85138304538301,-0.6994924454793142,33.16167903333612,22.762642450045497,22.830150166832464,0.22044834686319842,0.23556281161576256,0.10392399325831361,0.01465758111156501,1
2004-11-24,4.3434157371521,4.4043079515876125,4.287495543150076,4.344907485353404,610628760,55.16321385921455,64.23492031463739,53.713463327513715,0.08615119310165742,4.26247673621383,3.8076419218636586,25.987867192094015,16.34542734662887,4.110528934986489,31.55699805825505,26.104004807002017,21.059344407864668,0.22190435338220998,0.47871792688810194,0.012770460101435554,0.043218753926184794,1
2004-11-26,4.458488941192627,4.474395241635521,4.35733419025175,4.369263915583921,258944796,58.1107072188751,65.42146570729282,60.028983721196184,0.09340353900948539,4.28114456525943,3.833165334386363,44.00587646849387,28.011489779018554,-1.9833885625732035,30.379603959432796,27.294939781892886,20.14420887659317,0.21540972131801078,0.8641196174571595,0.7622093305500272,0.026493711632582295,1
2004-11-29,4.499745845794678,4.546967496371749,4.4117639462538865,4.482597369261329,426237336,59.147621430007284,65.84279742913915,62.18704747146879,0.10131229769174155,4.3019637348342155,3.859305746598454,59.985875694352075,43.326539784979985,-0.5219915987150976,29.600692530363002,28.510617913375125,19.21594438240116,0.20968070908942874,0.6507366076119605,0.12683451372689192,0.009253562170104868,1
2004-11-30,4.522858619689941,4.548209813609412,4.479862176472118,4.491294649990946,307692000,59.748738972926944,66.08289405819338,63.47589310337157,0.1081978165405193,4.323001342915713,3.8853274278961596,68.43326685888655,57.475006340577494,-1.5632815940959899,28.88290771957047,27.85737002532426,18.745679230313208,0.19958548966427628,0.6290845597405826,0.46181508273052047,0.00513646207748919,1
2004-12-01,4.472655296325684,4.5357832412901145,4.462464998207541,4.522113144372264,314249436,57.760634996310756,65.05287578040466,58.4290871975906,0.10835460674864628,4.337254100383329,3.9083598933247683,69.10015730052558,65.8397666179214,4.300443840524314,28.095214233441215,27.091444652437392,18.882674269989142,0.19056640062272606,0.13898721095465558,0.6745640098178557,-0.011099909943172004,0
2004-12-02,4.458736896514893,4.5111782448677715,4.437611371765276,4.47116387077916,250185564,57.19244894624077,64.76265292210806,56.964169643119426,0.10613233804647582,4.348823890491097,3.929943305214577,67.16963416740634,68.23435277560615,3.9999844288906363,27.183923775885674,26.309783464099247,19.312609597694223,0.18220929151413817,0.2871608355595591,0.1689207892111092,-0.0031118874334503666,0
2004-12-03,4.483591556549072,4.499994633048962,4.414000781118687,4.472406758189677,234533232,57.987222136066976,65.0513934631963,59.1004952214461,0.10516446692304093,4.361658906306142,3.9516550013453418,66.54498052958594,67.60492399917263,7.675786711825246,26.161500286633675,25.387680952272024,19.598023120517706,0.17533676011529079,0.8092529159736986,0.13006509312391723,0.005574372431261132,1
2004-12-06,4.381443023681641,4.491046748878309,4.374732050302844,4.452026873672189,249909840,53.58403420110105,62.8562075388813,47.73802418008601,0.0950591069602913,4.363543107960952,3.9685094335938245,67.7458918632114,67.15350218673456,4.067317588188865,24.914616250446862,24.154540373209326,20.285941424299665,0.17112089857673174,0.05769669234402213,0.6068351709199841,-0.022782747174689866,0
2004-12-07,4.260653972625732,4.379205345096686,4.238782573955157,4.374234744879157,274561164,48.8594498244592,60.35849302937778,37.730685632188134,0.07642291366353149,4.353744142690932,3.9799660821833114,62.13310364543639,65.47465867941123,3.8340405712381243,23.45223846989468,22.698288989308352,24.8082080210969,0.1690880093731426,0.15575393145127356,0.8088486741153166,-0.027568326326063097,0
2004-12-08,4.224616527557373,4.31657404968406,4.193548856366991,4.233811853556239,301370328,47.51341723136571,59.62542079460904,35.1648097872786,0.05807620918154477,4.341446274582974,3.98956021729602,51.898043525029756,60.59234634455918,1.4685090353356336,22.377812084464814,21.49478947371769,25.4423272889802,0.16579780822628015,0.2525309682734016,0.07474343872939435,-0.008458195690120851,0
2004-12-09,4.310360908508301,4.312101281578278,4.187087560929093,4.231327134011569,305853840,50.9741531996882,60.800152533665056,45.46040212791125,0.04988018096887714,4.338485763528243,4.002140636559247,47.50272426795214,53.8446238128061,-0.7610330358445561,21.421664023634868,20.31599214494745,24.330487138787284,0.16288465911363048,0.9860785435315433,0.6322008023304673,0.02029637018924979,1
2004-12-10,4.266121864318848,4.346398280995823,4.257174690118178,4.31036048592238,172515312,49.172676034134824,59.8681420292689,41.4942003574173,0.03936131567068912,4.331593963603539,4.012492841569427,47.84082801733773,49.080531936773205,-4.314624963997823,20.261174761444575,21.049021395119553,23.346402144510492,0.15762315423963152,0.10027812277741038,0.49581754296571534,-0.010263419961453524,0
2004-12-13,4.236297607421875,4.304148003004176,4.211443186442871,4.279045904450109,192551256,47.9425531994739,59.23333679311205,38.82969730522706,0.028292334437642452,4.322518120157667,4.021269499053838,42.49653377345336,45.9466953529144,-5.854735965121525,19.50788087244348,20.137645011712927,24.471445013861594,0.15298613011975107,0.26810280092154604,0.4611227184723933,-0.006990952871369638,0
2004-12-14,4.441091537475586,4.444322238149721,4.2151716986013295,4.249966846846917,443092464,56.069428908616125,62.0953946893632,59.60826378929743,0.035634473653212595,4.333810826568897,4.03773310840371,47.31624000956993,45.88453393345367,-1.8078628825227552,18.490085511124022,24.378306354325495,21.942417241242463,0.15842644507893966,0.9859014048995824,0.8340573450332546,0.048342668299535374,1
2004-12-15,4.46818208694458,4.49079888797057,4.390638633835204,4.423693885554583,458381160,57.025170171036805,62.456969012510235,61.62024831539345,0.04314184053298753,4.346608089461819,4.054613460503353,57.37202952586591,49.06160110296307,-0.10001238827365676,17.859448577807807,25.39999803242825,20.924509343649316,0.15426457429725582,0.7741938534278948,0.44417021276595336,0.006099975476838049,1
2004-12-16,4.385916233062744,4.48582833713315,4.372992481924788,4.397845958783384,342569088,53.237455494964244,60.63547214005355,52.37705970010687,0.04196951751622002,4.350351722185716,4.067605726093917,67.74503364149602,57.47776772564396,-1.6332128390232592,17.127806603926842,24.04663379848721,20.642874828111736,0.1513053800766206,0.11453585488487779,0.1057263730452527,-0.018411481958670706,0
2004-12-17,4.475637912750244,4.486075888593099,4.387904170876133,4.393122922012118,295152552,56.62158384802039,61.89245834446997,60.009741507384966,0.047730030711588434,4.362283740334719,4.083606988315734,70.93383143487932,65.35029820074708,-0.17739447713988205,16.450283100538527,22.893172074886547,19.64240048822598,0.14765211403760164,0.893676345024866,0.8405169294890039,0.02045677001561108,1
2004-12-20,4.598414421081543,4.683911021824768,4.520125569835991,4.523357217836788,392986620,60.801962160661795,63.544426055248096,68.15741984472639,0.06149345874337264,4.384772376596322,4.103795515090863,72.58456227838602,70.42114245158712,4.952053381207398,17.108134948945303,29.951768628529692,17.719278351374474,0.15198218511166753,0.47799636838879045,0.4582653851936651,0.027432180780650794,1
2004-12-21,4.566850662231445,4.669496691803689,4.558152584615616,4.630475866338915,220431348,59.22187100930495,62.818411583419504,64.23229622120867,0.06905808445837103,4.402113165704429,4.121954540468925,79.71112542915435,74.40983971413989,7.186612467780661,17.718997379608737,28.353542057906644,16.773777542235024,0.1490794652599822,0.07811888599669828,0.571428571428568,-0.006864052684201982,0
2004-12-22,4.630227088928223,4.643897187484343,4.548459384469805,4.5705784620441365,156123720,61.39143243664764,63.682420086653366,68.48394921642266,0.07925346816578127,4.423838301249552,4.14188679727125,82.8080519942207,78.36791323392035,9.601121397055396,18.187815980164768,27.022536509023137,16.463144398977406,0.1452479179567362,0.856764320590682,0.6249999999999989,0.013877490503665824,1
2004-12-23,4.669991970062256,4.687390015762443,4.622770800404061,4.658808120988936,144439416,62.73125130630109,64.22336835361489,71.00674692129422,0.0895102582473406,4.447281507803143,4.162596804047368,87.38509948494517,83.30142563610674,8.34340950067714,18.895265187609862,28.355788016368514,15.918272499632513,0.13948872491399658,0.7307604927776303,0.17307311782252177,0.00858810601949056,1
2004-12-27,4.769656658172607,4.804202236076335,4.699817260311501,4.70105943683475,243919836,65.92314362543145,65.55682204827296,76.50592105898912,0.1044766044197889,4.477983903076425,4.186403072836593,93.37304712372098,87.85539953429561,11.80310384626476,20.204691697272732,32.4003564699848,14.821109673584669,0.139111692135431,0.6690560336809968,0.6571560785950528,0.02134151166624454,1
2004-12-28,4.7907819747924805,4.810416699794178,4.747287798377756,4.7746275226746375,165666168,66.57657645550044,65.83671649148593,77.55851489849016,0.1166969680810448,4.5077741956208115,4.210104206246628,95.92486621361766,92.22767094076127,13.088890789900226,21.452986768472314,31.639390464823908,14.3210996683998,0.1336843499412161,0.6889740742963416,0.25589629718537366,0.0044291063558370425,1
2004-12-29,4.794260501861572,4.8096704994069785,4.76642447710062,4.76642447710062,107016876,66.68984125828871,65.88405721228631,77.75001590253328,0.1252189364356191,4.535058605738979,4.2330122962707435,96.22006111707782,95.17265815147215,7.952300946868916,22.61211790601478,30.871052954470795,13.973323118248794,0.12722446939586915,0.6436667068189399,0.6436667068189399,0.0007260875338086503,1
2004-12-30,4.911073207855225,4.926731357463854,4.768165125561871,4.796001151930298,235935828,70.32642276854708,67.45461402853485,83.3248379764196,0.1397870883432768,4.570869520226241,4.259602920254449,97.35634444936862,96.50042392668803,9.912109942983571,24.295336435079893,34.6294707183957,12.750662562278123,0.12946316671773447,0.9012516762187511,0.7257034145583879,0.024365114483932304,1
2004-12-31,4.791527271270752,4.967738736977348,4.785810797068086,4.951584286807408,306433260,62.773386033272814,64.31243980481813,64.13783557479074,0.14007143933150257,4.591884544135242,4.280462698725676,90.63990803740872,94.73877120128503,9.24803431379637,26.046387718239387,33.45000200224801,11.506640393015406,0.13321065051712933,0.03142163982902903,0.8797824875963802,-0.024342120657712796,0
2005-01-03,5.038074970245361,5.061188544925127,4.8578855067774445,4.906102127467516,633134232,69.94304994086609,67.54577171681137,76.92335252209784,0.15836558843613346,4.634378870431444,4.3101729838833105,90.59319944739318,92.86315064472349,12.566634487853467,28.064271875639864,33.61231410094528,9.956083331273728,0.14295712359836116,0.886309742882566,0.649143485411064,0.05145492971580712,1
2005-01-04,4.8340253829956055,5.043541642034368,4.808675610088342,5.0055157987464,549685764,59.69577664377388,62.67230366707192,57.2243505420967,0.1546164152368057,4.653392824008983,4.330716215221048,80.32005740807213,87.18438829762468,5.1237435415542,29.306499883655793,29.840643865131355,11.189982344443449,0.1495220456231944,0.10793290412080249,0.7301626988367717,-0.040501498777779865,0
2005-01-05,4.809422016143799,4.893674538085776,4.777609418613745,4.807930267867336,329134536,58.5813118570692,62.111942340596634,55.234581368813885,0.14795435665386236,4.668252747069442,4.3494889917278226,75.89197057984171,82.26840914510234,5.3115674641707855,30.070428406046226,28.159055913219134,12.067736049302985,0.14713226518382555,0.27409266172960484,0.012852683762774965,-0.005089623016534595,0
2005-01-06,4.686147212982178,4.86882102248494,4.665519412708102,4.848441846921454,415068516,53.22010090025831,59.35441657378576,45.904174671311196,0.13121481811981628,4.669956981918274,4.362691274914268,58.23490012119126,71.4823093697017,1.2077188219919281,29.508100387654583,25.453352623279148,16.20589998792747,0.15114436122618355,0.10146402823233214,0.7982948788129406,-0.02563193721570378,0
2005-01-07,4.81787109375,4.82781276649171,4.691863363405878,4.738091454977104,386129484,57.67720731730797,61.26025338503644,55.31429381670298,0.12711235741371052,4.684044040187962,4.3805414638882185,54.24764355690486,62.791504752645935,3.166581969214237,28.985938656290916,23.741455917095657,15.115952144094157,0.15046730353213703,0.9268722589724561,0.5868333141744463,0.028109206728056613,1
2005-01-10,4.847944736480713,4.923499664506717,4.7676683062113066,4.834026486637823,301282416,58.6459707894703,61.68560695825695,57.29307591492922,0.12484864195110745,4.699653630311081,4.3988710039898855,52.5788420366372,55.0204619049111,1.6413776487236689,29.122507877997812,26.520702347601436,14.000498947974496,0.15085045030094224,0.5151493970631117,0.08931610424972945,0.006242101987686155,1
2005-01-11,4.810166835784912,4.913807357502622,4.801219660441124,4.861862310707013,278069652,56.88450627304519,60.81573501889134,53.80149383694171,0.11863867745109946,4.710178697499065,4.415000252295573,54.82727653262045,53.8845873753875,0.4046283277850757,29.249322155297072,25.080659046304913,13.240288133773976,0.14811739649812483,0.07946849946580933,0.4591574059274314,-0.007792560094904255,0
2005-01-12,4.855897426605225,4.869567050410638,4.734612132527384,4.82980130258661,326784888,58.509090920543166,61.49732876804554,57.462557437582085,0.11606933726780166,4.7240566716996515,4.432290337562618,54.208878595873045,53.87166572171023,1.2856398754243585,28.59290235922034,23.437837000067244,15.605883380401886,0.1471772194542055,0.8987097023226756,0.1933691963800078,0.009507069584385963,1
2005-01-13,4.854654788970947,4.905853958977723,4.822842190630552,4.855897438995438,273702024,58.44464786844653,61.467199451662026,57.31855856864212,0.11263446617595552,4.736494587630251,4.448853649382553,50.67266168306577,53.236272270519756,-1.1488002010240146,28.247905455130407,24.280986008015482,14.956906836725848,0.14259397294656018,0.3832299802041221,0.01496956454768737,-0.00025590277658438243,0
2005-01-14,4.96997594833374,4.970970447308173,4.824831190869954,4.871307442941787,385226388,62.56538834400428,63.2022535222326,66.42751963085622,0.11785915292010607,4.75873090769725,4.469289817968874,59.30773147812952,54.72975725235611,3.724254647008661,28.375027075866683,25.762806309430733,13.863864790470704,0.14284720748167867,0.9931948540134167,0.6751676982403818,0.023754759993395602,1
2005-01-18,5.06765079498291,5.095486818088771,4.937416907060278,4.994829326277905,526377096,65.67048016520887,64.60224739223266,72.27447828268588,0.12840116986921668,4.788151849343503,4.492754954322366,72.75822276413626,60.91287197511051,0.5870461418740747,29.216428057977943,29.92134841803066,12.776272212741741,0.14393454344930826,0.8239005581470632,0.46069152712990646,0.019652981757772192,1
2005-01-19,4.903616428375244,5.102446118869573,4.888953726096618,5.086290247535832,449857692,57.10396529410041,60.58770725266754,53.886768766656544,0.12211196108435551,4.7991484759179555,4.508867168991106,74.98895100806055,69.01830175010878,1.439608604961724,29.42516032012819,26.856878677031514,13.792655179820004,0.14890296125814018,0.06868020957645721,0.8556455655769322,-0.03236891673160747,0
2005-01-20,4.819611072540283,4.877519789950064,4.771892179162905,4.7843186783314815,359703936,53.27143834335091,58.652009821970914,46.7764531850541,0.10909164705713792,4.801097294643891,4.521053204424407,61.095587521438944,69.61425376454525,0.2118561515766914,28.39661667711669,25.145661054832885,18.576209788526075,0.1476759103977258,0.4517653388329714,0.33412091730368126,-0.017131306467784824,0
2005-01-21,4.679436683654785,4.8553999748901155,4.675460109425903,4.835019854378035,369965664,47.53810497065444,55.579297035650185,37.21658789059821,0.08646533413831392,4.789510569787786,4.527264321256972,30.982003824986695,55.68884745149539,-0.14319928551971634,26.59484986579341,22.990659993763465,21.577025891054717,0.14998047861676053,0.02209946205429873,0.8646398079818126,-0.029084170231938655,0
2005-01-24,4.491544246673584,4.705533408468717,4.48160304660984,4.689627109510017,560347092,41.14572219083108,51.806542312061545,28.202850403670222,0.05276423549243425,4.76113282472929,4.525863534018408,13.351223615999517,35.14293832080838,-6.773258161675281,25.812885886085645,20.622084326988332,28.272847465978376,0.15526261313405454,0.04439415888591667,0.8845734950460494,-0.04015278968032776,0
2005-01-25,4.402070999145508,4.529322349359912,4.38144319659313,4.52186550150212,425941632,38.49140250402026,50.126234778257604,24.858077874764682,0.018621471958609526,4.726936460387978,4.521008924807706,2.5491646016183678,15.627464014201525,-9.19717037985214,25.64194669805775,19.214291177403855,30.966500813495827,0.15473522310782079,0.13949094356058028,0.8100837752670802,-0.01992037540192093,0
2005-01-26,4.703297138214111,4.707522338033429,4.452523809731462,4.4555063594357955,491823684,50.150686009293345,55.19942846462251,48.737342360387984,0.015688668637482195,4.724685096371419,4.5281574821961925,16.367328290932946,10.755905502850275,-2.221746172622348,24.16039241782612,24.372390354009365,26.88405175129411,0.16550065994925653,0.9834304933151848,0.9717341524610057,0.06842827821883724,1
2005-01-27,4.674466609954834,4.693851760340815,4.602888265785209,4.691366933935497,264830904,49.18961801113993,54.64768742749678,47.06716192564512,0.010912228810931346,4.719902383379364,4.5338950950494725,29.38060942150618,16.099034104685828,-3.736298375174485,22.78466344332532,23.28563576768045,25.685303244666137,0.16085124655494554,0.7868908788004986,0.18579237817575497,-0.00612985474063088,0
2005-01-28,4.730635643005371,4.838997189386129,4.631221271653552,4.722682493297226,487839672,51.1536057820049,55.54543792996963,50.89226047854291,0.011526368576941337,4.720924598581841,4.541610410655586,44.57077641937246,30.10623804393719,-2.5546439727769976,21.737402553783603,27.4949839404208,23.3637253920996,0.1642030087819192,0.47846917215773144,0.038277533772616466,0.012016137398632498,1
2005-01-31,4.8618621826171875,4.880254729425377,4.764934057637371,4.813895132792071,383484132,55.4829499288158,57.57988796061987,58.973118479259405,0.02234439156975032,4.734347225632827,4.554169303673689,51.90153932864677,41.95097505650847,-2.175337805262408,21.005219491795124,27.500228508495493,21.83335846188204,0.16316130004178253,0.8405095415850478,0.4159449392845551,0.027739726648752905,1
2005-02-01,4.769406795501709,4.887710013393266,4.73784376917679,4.831043941269741,752806440,51.9868915339675,55.71684853057465,51.94685936427105,0.02319005515239958,4.737686232287007,4.562609989627729,56.290804273053084,50.921040007024104,-5.88525159974459,20.1243717486829,25.685377642022733,21.585415767431716,0.16221165319711783,0.21060797573153067,0.411281046577766,-0.019016455761752815,0
2005-02-02,5.11884880065918,5.388261870505931,5.061686423997232,5.357195145255109,1310660028,61.7874841483528,60.70078259036941,68.49724907375031,0.051464053468719406,4.7739874292748326,4.584423276334846,64.56069244085012,57.58434534751666,4.389257916636238,21.487137679669228,38.209296172737155,16.687897359404065,0.19482904046905386,0.17503574525595905,0.7298354703147604,0.07326739364883883,1
2005-02-03,5.240632057189941,5.303015082357795,5.115121079779794,5.119594904364818,519004476,64.50665561132298,62.23684472360814,72.36692758836556,0.08274446516665179,4.818429774790557,4.610156954015438,70.79567799234516,63.88239156874945,8.73558007716481,22.75256318701367,35.570452328367054,15.53538319051539,0.19433368061969294,0.667988204456095,0.6441778405081185,0.023791141577590436,1
2005-02-04,5.07908296585083,5.163336912128539,5.035340642365999,5.13152431323048,592179228,58.55426882358651,59.06115529944752,60.807255044524226,0.09342184635972828,4.843253888224869,4.628546209381532,75.95655150774647,70.43764064698058,8.540478463828872,23.348941564018432,32.8971647734097,17.288491870527903,0.19511637591999648,0.3417468615763735,0.40970996636808343,-0.03082626095023644,0
2005-02-07,4.8720526695251465,5.12978414805301,4.859128920284889,5.101451823179543,517897584,51.93971914911638,55.310382408350954,49.08458166019172,0.08420744221596177,4.845996629301085,4.63809548232834,67.78572798448289,71.51265249485817,8.471661458825997,22.764044754440388,29.725311964501778,21.898884406554334,0.20051200819486248,0.047749860022395,0.8475696388577824,-0.0407613535194542,0
2005-02-08,4.936920642852783,4.971219014533021,4.834771875534103,4.895166371086476,458740800,53.70438580397606,56.21391870260574,52.4364629165443,0.08120320388198543,4.854656059163151,4.649814116074397,57.730576969161724,67.15761882046368,12.149954960088008,22.074682148651675,28.246697560457847,21.69752721169115,0.19593594610943785,0.748632533214863,0.30601060654440326,0.013314300506927612,1
2005-02-09,4.7614545822143555,5.010488040720577,4.7087650745034075,4.989611137449595,686173140,48.51517345170376,53.1968714011373,43.41651801148739,0.06392677067615171,4.845779728025171,4.654192173570082,47.21466873045591,57.576991228033506,1.2365249800553129,20.706404263033242,25.255081205868215,23.822605728539028,0.20349216183141866,0.17462876085151552,0.7561789481779805,-0.03554160038858456,0
2005-02-10,4.671980857849121,4.777111699321639,4.6041309369032835,4.7711466004946885,758548692,46.07060246283244,51.72873379747353,39.38599422991808,0.04252508834983981,4.82922745467507,4.654889769032005,40.590774515936765,48.51200673851813,-0.05317723524688753,19.567177142045402,23.7050072042206,26.073061729616132,0.20131277615905704,0.3922396918435464,0.5732761334797102,-0.018791258599724747,0
2005-02-11,4.657566547393799,4.7798458703687015,4.624510350999842,4.639174474110052,524115360,45.671346035608686,51.49131925716038,38.71056300898868,0.02412291260657984,4.812878796838759,4.654994740732468,31.342035469631963,39.71582623867488,-1.544593604870222,18.493651417777134,22.475441027000524,24.61219162757555,0.19802868638832863,0.21280513644442975,0.1184022389629564,-0.0030852674473410557,0
2005-02-14,4.796497821807861,4.798734497094124,4.498503342900204,4.54448234005101,1540945512,50.155079267272434,53.61904462158077,48.61880216477241,0.020513185266896272,4.811318703978674,4.660543881166797,31.013992595057303,34.315600860208676,-1.3444305567324804,18.138865994529155,20.128023396576463,26.425104648067226,0.2053288626601566,0.9925501559214681,0.8394048326979219,0.029829154989058138,1
2005-02-15,4.852170467376709,4.966745274125286,4.7987350900508,4.8116588410786205,1030280688,51.86927247545378,54.449329237362406,52.22925358279473,0.021892405541675153,4.81520934811182,4.66805864925346,34.644547261654715,32.33352510878132,1.735303265661025,16.84360711661424,24.83813229597567,24.840736315079884,0.2028230476356758,0.3180484422433491,0.24112601579037574,0.011606936485142327,1
