Datetime,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_50,rsi_7,macd,ema_10,ema_20,ema_50,ema_100,ema_200,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr_14,atr_20,close_pos,body_range_ratio,volume_zscore_50,bb_lower_20,bb_middle_20,bb_upper_20,bb_width_20,obv,returns,direction
2023-12-21 15:30:00+00:00,16696.53125,16708.787109375,16666.720703125,16681.232421875,95908315,50.239251514079015,59.54426513766113,71.12801219542304,45.922952476725904,21.799583052288654,16714.837630618968,16716.691556333863,16581.05235749653,16285.540830078126,16581.05235749653,29.31962206893034,20.786619258822668,-0.5287138957107826,42.54970005603733,28.210319962189693,26.334587920278217,66.20560683966373,62.83176459515271,0.7086544711672393,0.36368279320271146,0.2505160660080046,16601.909908112917,16757.931054687502,16913.952201262087,0.01862057387220759,1503024343.0,0.0010100704941617966,1
2023-12-21 16:30:00+00:00,16640.41796875,16716.83984375,16636.458984375,16696.48828125,80995177,45.503166154046056,56.4223612316752,69.18352077069834,38.880695895646596,13.815237709986832,16701.30678300643,16709.4274051354,16583.38042068294,16292.568100150835,16583.38042068294,38.59321407168449,27.415688692501746,-1.0199946745306407,39.71224311508153,25.800663480758548,27.30094474880518,67.21812487790204,63.709219334145075,0.0492528246871583,0.697558012392176,-0.0630623100563828,16588.497058020817,16753.02470703125,16917.552356041684,0.019641545558203716,1422029166.0,-0.003360774786679066,0
2023-12-21 17:30:00+00:00,16664.9765625,16665.41796875,16621.701171875,16641.345703125,65001965,47.82157405328945,57.43525004571615,69.5552185578031,43.318877835254966,9.361347980717255,16694.701288368895,16705.193991551077,16586.580269381648,16299.942525147848,16586.580269381648,36.992999859742184,34.968612000119,-1.0393889645022056,37.291415992909684,24.571366528952716,27.60858592608,65.53945859198048,62.709598211187824,0.9899030514229549,0.5405441629808336,-0.40766251564401484,16579.77698818913,16748.958300781254,16918.13961337338,0.020202010125517342,1487031131.0,0.0014758399576333403,1
2023-12-21 18:30:00+00:00,16680.8515625,16691.2890625,16655.248046875,16666.927734375,58028260,49.322397344234545,58.08828735549187,69.79552335165971,46.261723350310895,7.0315329736731655,16692.18315639273,16702.875664974785,16590.27718283727,16307.485278362741,16590.27718283727,35.28695474772719,36.95772289305128,-0.8915080277498337,34.62783306103844,26.487426021199795,26.488090835706828,63.43242695148187,61.37616908187843,0.7103993930526201,0.38633284560776027,-0.5524990633847489,16573.174142201446,16744.919042968755,16916.663943736065,0.020513076274253552,1545059391.0,0.000952596599248956,1
2023-12-21 19:30:00+00:00,16738.16015625,16738.73828125,16674.013671875,16680.935546875,73363114,54.41934158536985,60.364795935342485,70.64892509720768,55.90402623708704,9.697673618025874,16700.54261091223,16706.23609271528,16596.076515127967,16316.01349376645,16596.076515127967,45.92189764579375,39.400617417754376,-0.5580970604087823,32.854172426961675,29.895082524566263,24.560313782621538,63.52472569601888,61.543591096534506,0.9910679260086304,0.8841244455173662,-0.21057352737445287,16573.657608595633,16745.301464843753,16916.945321091873,0.020500539403065492,1618422505.0,0.003435591614449285,1
2023-12-21 20:30:00+00:00,16757.544921875,16768.0234375,16733.748046875,16739.314453125,82306950,56.03025877672194,61.10585560023473,70.9323945047437,58.81992072800794,13.22237851895261,16710.906667450916,16711.122647873348,16602.408609510203,16324.75669036266,16602.408609510203,55.99389665973878,45.7342496844199,-0.5319884610626947,31.601135953027697,32.10864929803198,23.581553755292383,61.43548747666039,60.18018107295778,0.6942845746196364,0.5318821585275514,-0.008400501025955185,16573.19184243635,16744.118066406252,16915.044290376154,0.020416270751557997,1700729455.0,0.0011581180633979393,1
2023-12-22 14:30:00+00:00,16826.509765625,16838.943359375,16795.82421875,16804.64453125,0,61.27406271340113,63.615704176841206,71.91700998007131,67.68833860439548,21.3346860935344,16731.925412573477,16722.11189718303,16611.196890142157,16334.6923948233,16611.196890142157,71.84239271339376,57.919395672975426,0.15800581799952612,31.269511948469596,37.197469660385686,21.400417037689802,62.8614124783275,61.241093894309884,0.7116456040222856,0.5070888254744756,-1.742327106532934,16572.193138490235,16746.058203125,16919.92326775977,0.020764894344189218,1700729455.0,0.0041154503282860855,1
2023-12-22 15:30:00+00:00,16800.685546875,16835.38671875,16776.08203125,16827.6484375,81879120,58.4624613203983,62.06055290037164,70.99809056288179,61.86771799669957,25.387300662299822,16744.427255173752,16729.5951019156,16618.62781785717,16343.91998199264,16618.62781785717,79.3100166778129,69.04876868364848,1.284287846828837,30.60250467450869,34.68063249609735,22.20484510799539,62.60736069416125,61.144273574594386,0.4148662890264787,0.4546502437096562,-0.01071778786026955,16572.22546885589,16747.407812500005,16922.59015614412,0.020920532371984407,1618850335.0,-0.001534734125478332,0
2023-12-22 16:30:00+00:00,16791.28515625,16812.5703125,16773.76171875,16801.220703125,61101860,57.42942653695556,61.493076895582334,70.66271704133315,59.68796294004384,27.523223358199175,16752.94687355125,16735.470345185542,16625.398693872576,16352.778698314567,16625.398693872576,83.62032196508297,78.25757711876321,1.4261249306297497,29.939709869316612,33.10221341601109,21.46635222221294,60.9074487695783,60.02748958336466,0.45153497735279313,0.2560140915953699,-0.45333403585096926,16572.292190529155,16748.037988281252,16923.78378603335,0.02098703118240692,1557748475.0,-0.0005595242288638502,0
2023-12-22 17:30:00+00:00,16816.46484375,16818.53125,16786.50390625,16790.69140625,47687476,59.49407230818106,62.446918248886966,71.0366631829221,63.68618323402937,30.891648138655,16764.495595405566,16743.184106953584,16632.89148406385,16361.960602184576,16632.89148406385,83.2925983526504,82.07431233184874,0.820047030455979,29.400734590211698,32.53887934601241,20.631806256816702,58.84458412532271,58.62748229169643,0.9354799365776314,0.8047322844249298,-0.7350365307139691,16571.897804865377,16749.163574218754,16926.42934357213,0.02116711901079453,1605435951.0,0.0014995688099923576,1
