Datetime,Open,High,Low,Close,% change,rsi_14,rsi_28,rsi_50,rsi_7,macd,ema_10,ema_20,ema_50,ema_100,ema_200,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr_14,atr_20,close_pos,body_range_ratio,bb_lower_20,bb_middle_20,bb_upper_20,bb_width_20,returns,direction
2022-03-28 18:00:00,174.047,174.588,173.899,174.425,0.2171827150137689,63.265881518800185,64.42981127308043,59.92846413702795,58.58101732203031,1.6044175517532153,173.9549143820171,172.9662251957845,169.29883891665634,163.7701727157835,169.29883891665634,64.98126184630112,70.58322099641629,-0.069895214469447,43.01643762684705,25.620084741606256,12.568315316286034,1.308932008383411,1.3399153729119921,0.7634252539913147,0.5486211901306505,170.2701241811997,173.15185000000002,176.03357581880036,0.03328553311790008,0.0022639644661008873,1
2022-03-28 19:00:00,174.435,175.038,174.334,175.038,0.3456875053744997,65.63657924085474,65.52987116605811,60.61461152303719,63.94099704593746,1.5840489467313716,174.15183903983217,173.16353708190024,169.5239040571796,163.99329800854028,169.5239040571796,78.81988889395632,71.5639702648146,1.1324373981673048,42.68956604080555,27.141680294405397,12.069001790349375,1.265722579213168,1.3081196042663927,1.0,0.8565340909090938,170.64233785877514,173.37425000000002,176.1061621412249,0.03151462389858796,0.003514404471836041,1
2022-03-28 20:00:00,175.038,175.244,174.738,175.213,0.0999782904283543,66.30512730770806,65.84261347427808,60.81009369171507,65.43095977531891,1.5639989120649034,174.3447773962263,173.35872402648118,169.74700585885884,164.21547032520286,169.74700585885884,88.39197902875104,77.39770992300282,1.1301261146864439,42.522089950757945,27.546515178563666,11.708940524408204,1.2114566806979419,1.268013624053073,0.938735177865601,0.34584980237150764,171.0073456879948,173.59065,176.1739543120052,0.029763173442869148,0.000999782904283597,1
2022-03-29 14:00:00,177.41,178.11,176.86,177.569,0.0896229073896577,73.71839991793513,69.68289421520242,63.31165579247789,79.03638069235348,1.718409865963622,174.9309996878215,173.75970269062583,170.0537507271389,164.47989665539689,170.0537507271389,93.1642856486248,86.79205119044404,1.887777643892834,43.71622719020162,38.6370766528111,9.889768248374379,1.331852632076662,1.3494629428504203,0.5671999999999798,0.12719999999999346,171.1382740247286,173.93204999999998,176.72582597527136,0.03212491286420631,0.013446490842574432,1
2022-03-29 15:00:00,177.566,177.979,176.347,177.194,-0.2094995663584324,71.03932034077212,68.41328796394707,62.662017904601676,73.65342992637189,1.789889560716631,175.34245429003576,174.08677862485195,170.33376050254523,164.7316610780623,170.33376050254523,90.17521976716536,90.57716148151373,1.4171407639739462,44.17056292946893,35.30896730369074,11.745523859573558,1.3532917297854723,1.3635897957078995,0.5189950980392019,0.22794117647059617,171.2222085727725,174.19805000000002,177.17389142722755,0.03416618529573117,-0.0021118551098445737,0
2022-03-29 16:00:00,177.183,177.884,176.994,177.468,0.1608506459423289,71.84447141578246,68.84342432203817,62.94549754909834,75.0991166784596,1.847352118591857,175.7289171463929,174.40879970819938,170.61353460048463,164.98386580918978,170.61353460048463,86.89414759873412,90.07788433817475,1.6629908630023154,44.59244611593143,33.60876568216608,11.179951988271158,1.3201994633722234,1.3399103059225037,0.5325842696629177,0.32022471910112466,171.50473931183362,174.50425,177.5037606881664,0.03437750872160873,0.0015463277537615117,1
2022-03-29 17:00:00,177.49,177.5,176.72,177.175,-0.1774747873119599,69.6156401604444,67.81926822068675,62.42831527298664,70.28748922921056,1.8479469759745655,175.99184130159418,174.6722473550375,170.87084696909307,165.2252744070276,170.87084696909307,84.25189249568704,87.10708662052883,1.5579770373215278,44.61524503095703,32.147748730631754,12.221013838859882,1.2816137874170648,1.3119147906263786,0.5833333333333485,0.40384615384615036,171.74288166254308,174.75515000000001,177.76741833745695,0.03447415812875249,-0.0016510018707597274,0
2022-03-29 18:00:00,177.18,178.088,176.8,178.072,0.5034428265041178,72.43500488346042,69.2706324150468,63.3685405684489,75.82065113889713,1.8989093630866591,176.37005197403158,174.99603332122442,171.15324512716785,165.47966501282903,171.15324512716785,89.68784734637158,86.94462914693091,1.779274001337456,44.92634026965137,33.11679828894417,11.344059218229228,1.282069945458702,1.3107190510950588,0.9875776397515595,0.6925465838509379,171.86140929833488,175.03115000000005,178.20089070166523,0.03621916100837109,0.005062791025821856,1
2022-03-29 19:00:00,178.073,178.379,177.494,178.333,0.1460075362351344,73.21383799935789,69.68321038114514,63.63870772989253,77.25829683014993,1.9380176793358714,176.72695161511672,175.313839671584,171.43480414178873,165.7341864977235,171.43480414178873,93.45662205224174,89.13212063143345,2.9886000069300938,45.35294118435414,33.104927007756096,10.77207837902097,1.2537078064973655,1.2894330985403055,0.9480225988700647,0.293785310734456,171.8446569229107,175.26575000000005,178.6868430770894,0.03903892320193023,0.0014656992677120062,1
2022-03-29 20:00:00,178.357,178.981,178.272,178.782,0.2382861339897012,74.54622156139077,70.39238938521544,64.10344855459293,79.68280493028614,1.9823900903079448,177.10059677600458,175.64414065524267,171.72292946956173,165.99255904232302,171.72292946956173,98.33323443001822,93.82590127621052,2.7299733955444747,46.02138877905498,35.26449028871048,10.323015434032035,1.2148001060332683,1.2604114436132905,0.7193229901269634,0.5994358251057962,171.83076765135917,175.51580000000004,179.20083234864092,0.04199089026333667,0.0025177617154426013,1
2022-03-30 14:00:00,179.553,179.58,178.259,178.726,-0.4605882385702261,74.05147944349464,70.1800540310761,63.99934569505283,78.46558695794077,1.9900962232312622,177.39612463491284,175.93765106902907,171.99755968644166,166.24470638801958,171.99755968644166,94.20244878932257,95.33076842386083,2.4658162534040344,46.890564096457865,36.04256168496068,9.526181479189166,1.2223858127451797,1.2634408714326273,0.3535200605601844,0.6260408781226204,171.80459802254822,175.72475,179.64490197745178,0.0446169589366527,-0.00031323063843125,0
2022-03-30 15:00:00,178.735,179.521,177.843,177.911,-0.4610177077796806,67.07453617841156,67.12415309196616,62.492215763854595,62.30541708334503,1.908440387507568,177.48973833765595,176.12558906245488,172.22945930658122,166.4757221031083,172.22945930658122,85.92652160152416,92.82073494028832,1.6413578765753667,47.08380690369191,32.60020829575542,10.984133895457914,1.254929683263381,1.2841688278609957,0.04052443384982846,0.49106078665078284,172.13845376488243,175.96639999999996,179.7943462351175,0.043507695049936096,-0.0045600528182805355,0
2022-03-30 16:00:00,177.883,178.176,177.46,177.79,-0.0522815558541388,66.07911220416695,66.67713558010003,62.270060741388264,60.15934481357069,1.813063987581529,177.54433136717302,176.28410438984014,172.447519725931,166.69976720997744,172.447519725931,77.86502437772623,85.99799825619098,1.4707812776449227,46.71710164993577,31.229604181321168,12.771267737478997,1.2164347058874236,1.2557603864679447,0.4608938547485941,0.12988826815645302,172.5068143625977,176.19315,179.8794856374023,0.041844256004303165,-0.0006801153385682657,0
2022-03-30 17:00:00,177.796,178.452,177.493,178.383,0.3301536592499368,68.54300421132233,67.76806264954772,62.929092998066736,66.71458518936353,1.7649820333650155,177.69681657314155,176.48399920985537,172.68028365824745,166.9311183543343,172.68028365824745,75.2244716156754,79.67200586497526,0.45841334917695176,46.534784441961435,31.089544789816596,12.041059660124246,1.1980465126097508,1.2409223671445475,0.9280500521376557,0.6120959332638327,172.70376173720507,176.39835,180.09293826279492,0.04188914763425988,0.0033353956915462835,1
2022-03-30 18:00:00,178.388,178.969,178.053,178.138,-0.1401439558714711,66.39715115700862,66.83064164366519,62.469079066338,61.81233491603428,1.6876530717040623,177.77703174166126,176.64152309463105,172.89431175008087,167.15303680276332,172.89431175008087,74.6274983336871,75.90566477569624,0.5327494158944529,46.650502397408786,32.497726106194285,11.372223769848524,1.1779003331376254,1.22467624878732,0.09279475982533653,0.2729257641921407,172.88566184387417,176.56935000000004,180.2530381561259,0.041725114309203344,-0.001373449263663007,0
2022-03-30 19:00:00,178.128,178.466,177.608,177.653,-0.2666621755142337,62.24295155795205,64.98522613207658,61.560070038955615,52.84433544580492,1.5691457305542258,177.75448051590467,176.7378542284757,173.0809269755679,167.36095686607496,173.0809269755679,70.54818399440725,73.46671798125658,0.10424414542340156,46.10049569171311,30.773447231143614,13.520697074636383,1.1550503093420812,1.206342436347954,0.05244755244753762,0.5536130536130444,173.13618393605628,176.72375000000002,180.31131606394376,0.040600836774273286,-0.0027226083149020086,0
2022-03-30 20:00:00,177.665,177.696,176.693,176.961,-0.3962513719640781,56.78395763536445,62.43428576215061,60.28293804854334,42.564634531058616,1.4032138167695791,177.6102113311947,176.7591062067161,173.23308670201624,167.5510567301131,173.23308670201624,50.568811573501236,65.2481646338652,-0.12078453506420128,44.3895022543978,28.84659912186651,18.386155711338528,1.1441895729605032,1.1961753145305556,0.2671984047856475,0.7018943170488426,173.4233459441624,176.84895000000006,180.2745540558377,0.0387404511684989,-0.0038952339673407055,0
2022-03-31 14:00:00,177.05,177.136,175.615,176.216,-0.4710533747528964,51.54282104072574,59.81293445811261,58.9396524718222,34.20683578658959,1.197788940536384,177.35671836188658,176.70738180607646,173.35006369409405,167.72263976516035,173.35006369409405,31.45055786127118,50.85585114305988,-1.0422750348173742,41.640102956796824,26.17053286133136,23.25543285475917,1.1711046034633235,1.212416548804027,0.39513477975016725,0.5483234714004014,173.5875719629803,176.91180000000006,180.23602803701982,0.03758062534008205,-0.004209967167907114,0
2022-03-31 15:00:00,176.219,177.163,175.515,176.941,0.4097174538500436,55.816719462695914,61.44651922415055,59.82854080592622,46.20045206976648,1.0810282661025212,177.2811332051799,176.72963115787869,173.4908847256982,167.90518155198885,173.4908847256982,23.076409559689196,35.0319263314872,-0.7805622066583279,38.98788549126706,23.61435532598341,21.57666577517939,1.205168560358802,1.234195721363827,0.8652912621359192,0.43810679611650344,174.28430320862356,177.10095,179.91759679137647,0.03180837585994266,0.004114268851863612,1
2022-03-31 16:00:00,176.951,177.096,176.344,177.09,0.0785528197071562,56.66270094156592,61.77766190342276,60.01009119565446,48.4534660977036,0.9891157346674504,177.24638171332901,176.7639519999855,173.63202650116102,168.08705914501877,173.63202650116102,29.660989169790916,28.062652196917092,-0.9464040004027291,36.525112130417995,22.53282331948428,20.58845947832089,1.1727993774760312,1.2100859352956361,0.9920212765957445,0.18484042553192584,174.83503668278442,177.25390000000002,179.6727633172156,0.027292638607281372,0.0008420886058064792,1
2022-03-31 17:00:00,177.08,177.245,176.443,176.501,-0.3269708606279691,52.39215981477331,59.676412678290006,58.93570356118659,40.61021113690501,0.8588467629200807,177.110857765451,176.7389089523678,173.74453526582138,168.25367183521644,173.74453526582138,32.69372693726959,28.477041888916567,-1.2449223951747335,34.389407418787385,22.335214429658464,19.55958109475764,1.1463137076563141,1.189681638530854,0.07231920199500408,0.7219451371571236,175.29855003741258,177.35770000000002,179.41684996258746,0.02322030520904861,-0.003325992433226066,0
2022-03-31 18:00:00,176.512,176.975,176.134,176.62,0.0611856417694004,53.16025755044761,59.96174252338798,59.08671389524361,42.79293892118477,0.756489628212961,177.02161089900537,176.72758429023753,173.85729858873037,168.4193416998656,173.85729858873037,30.061500615006395,30.805405574022295,-0.7256437207367711,32.04708215163876,21.14206742484111,20.477464399838247,1.124505585680864,1.1722475566043116,0.5778834720570912,0.12841854934602026,175.64920972550294,177.4368,179.22439027449707,0.020149036439983847,0.0006742171432456701,1
2022-03-31 19:00:00,176.614,176.915,176.228,176.894,0.1585378282582361,54.96205056655262,60.626991941731156,59.43718154116257,47.933349690823015,0.6895318773374015,176.99840891736804,176.743433405453,173.97638491858407,168.58715671570985,173.97638491858407,28.4542845428457,30.40317069837389,-0.5039653523820162,29.87206583214361,20.193098027728634,19.558325951576833,1.0932551867036582,1.1479851787740951,0.9694323144104992,0.4075691411936068,176.0421177869548,177.52084999999997,178.99958221304513,0.016659814473005994,0.001551353187634552,1
2022-03-31 20:00:00,176.92,177.235,174.738,174.815,-1.1898033009269668,41.81769954132538,53.61710676208249,55.740338426250005,26.69750391444701,0.4633680340322144,176.60142547784656,176.55977308112415,174.00927178452196,168.71048034510173,174.00927178452196,20.899087677370115,26.4716242784074,-2.000190601122311,29.13876327146897,17.175504467972566,25.55272934369884,1.1935226733676836,1.215435919835391,0.030837004405285442,0.8430116139367152,175.4732498896325,177.38315,179.2930501103675,0.02153417740487175,-0.011752801112530742,0
2022-04-01 14:00:00,174.09,174.17,172.596,172.811,-0.7346774656786699,33.500832909755616,48.06209393110551,52.526887774700675,17.819472951562588,0.1210303444451597,175.91225720914719,176.20274707339806,173.96228073414855,168.7916787541096,173.96228073414855,12.87289478006201,20.74208900009261,-2.9903782460788815,29.86011831417728,15.02649241914409,34.43345493319169,1.26677105384142,1.2656141238436212,0.1365946632782755,0.812579415501912,174.3641915103082,177.164,179.9638084896918,0.03160696856801381,-0.011463547178445777,0
2022-04-01 15:00:00,172.78,174.171,172.501,173.88,0.6366477601574223,40.31946105938278,50.87747158286761,53.97127903849432,31.910776101656722,-0.06328585502555484,175.54275589839315,175.98153306640776,173.95905403869173,168.89243759066187,173.95905403869173,8.671763807713209,14.147915421715112,-2.123803144331926,30.579985606527455,13.64298178885793,31.786877157372388,1.2955731214241748,1.2858334176514394,0.8257485029940126,0.6586826347305405,173.82953860932145,176.98459999999997,180.1396613906785,0.03565351325119277,0.006185948811128883,1
2022-04-01 16:00:00,173.899,174.011,171.946,172.185,-0.9856295895893586,34.311852253733775,46.71373646758797,51.4390887599096,24.226382621221696,-0.3421856027017043,174.93225482595804,175.61995848865462,173.88948329207636,168.9576368462923,173.88948329207636,9.276047849237749,10.273568812337656,-2.6988997575737086,31.538570920153482,12.152952049930974,31.250587637672503,1.3505321841795908,1.3247917467688672,0.11573849878934847,0.8300242130750608,172.92270023634742,176.73509999999996,180.5474997636525,0.043142530981706936,-0.009748102139406467,0
2022-04-01 17:00:00,172.176,172.848,172.071,172.268,0.0534336957531903,34.82396775086558,46.934269867971004,51.55266456842709,25.254662913575434,-0.5501761673745023,174.447844857602,175.30072434687798,173.82589571199495,169.02318859191027,173.82589571199495,9.769461873263666,9.239091176738206,-2.2404321968493255,32.4286858542348,11.637905923384958,29.926177399819103,1.3095655995953353,1.2974021594304246,0.2535392535392521,0.11840411840413276,172.20172041264692,176.4449,180.68807958735306,0.04809636988491103,0.00048203966663762365,1
2022-04-01 18:00:00,172.268,172.801,172.106,172.538,0.156732533029936,36.556721607832564,47.664957283277595,51.92588883132888,28.915664051094556,-0.6853234625754396,174.100600338038,175.0376077424134,173.77538999779907,169.09278881781304,173.77538999779907,5.689264633557321,8.24492478535291,-2.4884000881649766,33.25522115016744,11.18143779229488,28.752396965581635,1.2656680567670966,1.267282051458903,0.6215827338129793,0.38848920863311204,171.6702850064322,176.15515000000002,180.64001499356783,0.0509194876626407,0.0015673253302994627,1
2022-04-01 19:00:00,172.523,173.735,172.46,173.196,0.3900929151475465,40.69470941867316,49.424947377226154,52.8295508685552,37.604787127964066,-0.7309081130881054,173.9361275493038,174.8622165288502,173.7526688214148,169.174040524391,173.7526688214148,11.80127341629394,9.086666641038308,-2.1988819244452005,32.74258873139992,15.645584067787093,26.68460668603528,1.2663346241408757,1.2676679488859581,0.5772549019607739,0.5278431372549011,171.38404167700466,175.87585,180.36765832299537,0.051079307625183944,0.003813652644634624,1
2022-04-01 20:00:00,173.17,174.356,172.769,174.305,0.6554253046139743,46.9723481933734,52.232635351318066,54.30670834295551,49.6957111932828,-0.6698259092095498,174.00319526761217,174.80914828800735,173.77432886763384,169.27564368232385,173.77432886763384,25.112239529836852,14.200925859896037,-1.24418558535079,31.529708959101384,17.710498386759905,24.338352621606475,1.289239293845098,1.2836345514416596,0.967863894139894,0.7151858853182276,171.32122053384526,175.6548,179.98837946615473,0.049341998808512276,0.0064031501882260144,1
2022-04-04 14:00:00,176.038,177.94,175.73,177.785,0.9923993683181958,60.943414118952795,59.541704142861406,58.470901888662155,70.5722857455866,-0.33672930036783555,174.69079612804632,175.09256273676857,173.93161008851095,169.44414578762436,173.93161008851095,54.557014911899145,30.490175952676644,0.6596081983920236,30.939207347941952,32.12678250526174,20.00056185629014,1.456793629999019,1.4012028238695762,0.9298642533936649,0.7904977375565517,171.32838555219777,175.64849999999998,179.9686144478022,0.0491904507900974,0.019965003872522313,1
2022-04-04 15:00:00,177.75,178.196,176.721,177.366,-0.2160337552742538,58.93022440258296,58.42545303596234,57.82347408523043,66.6848521073756,-0.10534330426258975,175.1771968320379,175.30908057136205,174.06629204582424,169.60101418786942,174.06629204582424,76.2173047669717,51.96218640290256,0.26682646104447205,30.529429830587837,31.059490945194284,18.55538907140853,1.4580940849990887,1.404892682676097,0.437288135593229,0.2603389830508391,171.3474600570995,175.6273,179.90713994290047,0.04873775253506124,-0.002356779255842656,0
2022-04-04 16:00:00,177.316,177.836,177.098,177.251,-0.036657718423604,58.36039527043635,58.11534746702502,57.64471472598643,65.52902436723987,0.06796872464335024,175.55425195348556,175.49402527885138,174.19118255383114,169.75249905543637,174.19118255383114,89.67136024913813,73.48189330933631,1.3934731001344318,30.148922135901877,29.89554431214066,17.86003051988637,1.4066587932134396,1.371548048542292,0.20731707317072043,0.08807588075880456,171.41620110184863,175.57070000000002,179.7251988981514,0.047325651696454904,-0.0006483768027694126,0
2022-04-04 17:00:00,177.231,177.827,177.013,177.201,-0.0169270612928895,58.09735649570236,57.97659949405455,57.56576057937714,64.9579180401028,0.19899132592698265,175.85366068921547,175.65659429991314,174.30921461054365,169.89999412364557,174.30921461054365,85.22666666666676,83.70511056092553,2.540347547320475,29.70938715283134,28.621501913847887,17.54391138584392,1.3643260222696219,1.343670646115177,0.23095823095821844,0.03685503685503857,171.4713708224823,175.52385000000004,179.57632917751778,0.04617582371304798,-0.0002820858556510375,0
2022-04-04 18:00:00,177.19,177.605,176.916,177.537,0.1958349794006481,59.420958125246116,58.66433940973309,57.96059518121583,67.19913852071919,0.3261800725061903,176.15972238208536,175.83568055706428,174.43579442973802,170.05122196278128,174.43579442973802,86.13866666666672,87.01223119415721,2.1031746031746095,29.197553033880403,27.551221033476285,17.414320076216548,1.3160884492503626,1.3109371138094177,0.9013062409289052,0.5036284470246908,171.4780887977366,175.51805000000002,179.55801120226343,0.04603470927649222,0.0018961518275857348,1
2022-04-04 19:00:00,177.519,177.808,177.007,177.75,0.1301269159920879,60.27755570920708,59.10433157466366,58.21210994152603,68.68061585270915,0.43910367654964944,176.44886376716073,176.01799669448673,174.56576327563064,170.20367301302323,174.56576327563064,88.80000000000003,86.72177777777783,3.231988849202891,28.864512885229658,27.452476740283124,16.63549649559965,1.2792964171610501,1.2854402581189461,0.9275905118601827,0.28838951310861183,171.44348081011512,175.5575,179.6715191898849,0.04686805394112909,0.0011997499112861298,1
2022-04-04 20:00:00,177.744,178.458,177.69,178.193,0.2526104959942458,62.07087131912609,60.022152298466345,58.736043042464296,71.77397531580472,0.557911586537557,176.7659794458588,176.22513986644037,174.7080078530569,170.36187750781485,174.7080078530569,92.75019656019668,89.22962107562114,3.439408363712362,28.994203521345096,29.976575686135998,15.901192886475343,1.2427752445066895,1.2595682452129988,0.6549479166666847,0.5846354166666822,171.38376191338327,175.65634999999997,179.92893808661668,0.04864712362082792,0.0024922644163152263,1
2022-04-05 14:00:00,177.48,178.288,177.046,177.645,0.0929682217714787,58.549548583030834,58.34243498396907,57.82095804867983,62.81958788349196,0.6009216403851951,176.92580136479356,176.3603646410651,174.82318401568213,170.50609775518487,174.82318401568213,92.10331531531546,91.21783729183738,2.9599276681078943,28.368448368606263,27.83663521150496,18.4676057754981,1.2427198698990702,1.2586898329523497,0.48228663446055475,0.13285024154590822,171.3631635265942,175.69154999999998,180.01993647340575,0.0492725628911097,-0.003075317212236195,0
2022-04-05 15:00:00,177.59,178.109,176.206,176.866,-0.4076806126471026,53.87096565219853,56.0308850301408,56.54314438505494,52.05011879420767,0.5656284160164091,176.91492838937654,176.4085203895351,174.9032944464397,170.632036413498,174.9032944464397,86.33292383292404,90.39547856947871,2.1189865816762605,26.92038591002212,24.90319876745787,21.17306107892407,1.2898827363348524,1.2909053413047331,0.3468208092485644,0.38045191802416284,171.36606341385706,175.68034999999998,179.9946365861429,0.0491151866004697,-0.004385150159024964,0
2022-04-05 16:00:00,176.866,177.099,175.676,175.682,-0.6694333563262729,47.639922544454315,52.737469483366816,54.669381743425284,39.91602106207633,0.43708097907773436,176.69075959130805,176.33932797148412,174.93383191912835,170.73203569243864,174.93383191912835,73.20163234031256,83.87929049618401,0.7899945497834148,25.080111795140354,22.955187003467366,22.430282130984548,1.2993911123109347,1.2975100742394965,0.0042164441321154034,0.8320449754040931,171.34239799002975,175.6394,179.93640200997024,0.0489298188216339,-0.0066943335632627665,0
2022-04-05 17:00:00,175.658,175.953,175.037,175.544,-0.0648988375137915,46.958166195153055,52.365433111864135,54.45476095593794,38.68956010076397,0.3203776483813101,176.48225784743386,176.2635824503904,174.95776007916254,170.82732211437053,174.95776007916254,62.0714086313735,73.86865493487002,-1.2605112917287653,23.761966141554932,21.774435255565354,24.864783790598953,1.2720060328601535,1.2784345705275215,0.5534934497816668,0.12445414847158984,171.3134204551819,175.5856,179.8577795448181,0.04866207188765025,-0.0007855101831717448,0
2022-04-05 18:00:00,175.541,176.111,174.918,175.255,-0.1629249007354415,45.489992464467264,51.575263019271006,54.0017299000135,35.987912568480645,0.20223825654358052,176.25912005699135,176.16752697892466,174.96941654664636,170.91499890418498,174.96941654664636,52.42008887668583,62.564376616123965,-1.190194287518475,22.385076101972956,21.20041273838428,23.191619840053757,1.266362744798713,1.2741628420011444,0.28248113998323027,0.23973176865046544,171.27448358841883,175.50365,179.73281641158115,0.04819462628362614,-0.0016463108964135387,0
2022-04-05 19:00:00,175.251,175.743,174.98,175.046,-0.1169750814546065,44.40864085987326,50.99813403658128,53.67222333463602,33.98562961592596,0.09070182981551511,176.038552773902,176.06071488569373,174.9724198193269,170.9968009060823,174.9724198193269,46.916053440553135,53.80251698287083,-1.2439986234210314,21.10653535093255,20.261357522536397,22.164365708565395,1.2304082630273767,1.2486046999010874,0.08650065530799744,0.26867627785060433,171.2926959487098,175.5152,179.7377040512902,0.048115537016625354,-0.0011925480014836065,0
2022-04-05 20:00:00,175.054,175.203,174.415,175.1,0.0262776057673587,44.77392214495832,51.14461648850029,53.746631597177306,35.07450535983349,0.006589793720110038,175.86790681501074,175.96921822991337,174.977422963667,171.07805237328859,174.977422963667,34.522113130955134,44.61941848273136,-1.185659223142081,20.443686091822766,19.310059094759414,24.490155274272617,1.1988076728111365,1.2255744649060334,0.8692893401015137,0.058375634517755876,171.59589676406387,175.62965,179.66340323593613,0.04593476370232625,0.0003084903396821659,1
