Datetime,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_50,rsi_7,macd,ema_10,ema_20,ema_50,ema_100,ema_200,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr_14,atr_20,close_pos,body_range_ratio,volume_zscore_50,bb_lower_20,bb_middle_20,bb_upper_20,bb_width_20,obv,returns,direction
2024-02-13 18:30:00+00:00,185.02999877929688,185.3800048828125,183.51280212402344,185.2899932861328,17339971,37.436697982846134,43.39898001067387,46.65291418392303,26.407547166449373,-0.6921233271450546,187.25235446506042,187.90575319905037,188.9159438474112,190.25542358398437,188.9159438474112,33.72585752827319,52.318007178027166,-2.250512260516848,28.49737555491327,16.19794670643283,38.23037526717237,1.9908508381998418,2.041108676266944,0.8125505642769002,0.13924278207716007,-0.4615534765638421,184.15037974792284,187.41375885009768,190.67713795227252,0.03482539512784696,-143298492.0,-0.0014301486400988273,0
2024-02-14 14:30:00+00:00,182.57000732421875,185.52999877929688,182.44000244140625,185.32000732421875,27378113,31.251366766004494,39.805122942673954,44.30157908570443,17.98330975457462,-1.0286265961544245,186.40101862127102,187.39758692525686,188.66708359159975,190.10323712339493,188.66708359159975,12.623137979728897,32.46006635486388,-3.4634031102370084,29.654128462049655,14.470273087047438,37.855796113674764,2.0693612310348977,2.093553059348128,0.042072827471778616,0.8899686922856607,0.4634535246319096,183.34550525855687,187.23425903320316,191.12301280784945,0.041538912747337314,-170676605.0,-0.013295095234867271,0
2024-02-14 18:30:00+00:00,184.02000427246094,184.27000427246094,182.49000549316406,182.5800018310547,14974003,37.77716160311491,42.705293466462024,45.94034320859444,32.73862670965781,-1.1648772458472365,185.96810692148736,187.07591238689537,188.48484518692763,189.9827770669408,188.48484518692763,13.330049317036988,19.893014941679688,-2.8456783091898976,30.728256161533444,13.572225741076851,35.506407334003434,2.048692484482182,2.0778753453455656,0.8595504654791092,0.8089906904178168,-0.6968955046638978,183.27302370424923,187.2172592163086,191.16149472836798,0.042135383549251254,-155702602.0,0.007942142137657981,1
2024-02-15 14:30:00+00:00,182.0500030517578,184.0894012451172,181.35000610351562,183.5500030517578,31544741,33.17032168606873,39.990630442884616,44.139904724115254,25.47430792666587,-1.4155024705248138,185.25572439971836,186.5972543549775,188.23249843652883,189.82569243297678,188.23249843652883,9.025723133898483,11.659636810221455,-3.2832135239097195,32.04257641139212,12.306401927851102,36.076130156052955,2.098028388562138,2.1109513351583655,0.25552974728316874,0.5475661313771034,0.8241346642216273,182.49785066554833,187.03325958251955,191.56866849949077,0.04849842137269909,-187247343.0,-0.010705364498233227,0
2024-02-15 18:30:00+00:00,183.9499969482422,184.49000549316406,181.74000549316406,182.0458984375,22370686,40.68343876879307,43.577895564849165,46.214387372518864,40.36371813666865,-1.4441637178258588,185.01831940854086,186.3451346019551,188.06455720169407,189.70934202733847,188.06455720169407,17.457092772071746,13.270955074335738,-2.330890663166721,32.94916519721104,12.513497346166742,32.7717879391505,2.144597789379128,2.1429037684004473,0.8036332563920454,0.6923994584517046,-0.035677686699102464,182.145373667556,186.88625946044922,191.62714525334246,0.05073552016697677,-164876657.0,0.010436659514607038,1
2024-02-16 14:30:00+00:00,182.64999389648438,184.85000610351562,181.86000061035156,183.75,26706687,37.57113518574607,41.80470266812475,45.04641004991229,34.81186770747347,-1.5538653519731724,184.58771476998515,185.9932164395293,187.85222138580352,189.56955295544037,187.85222138580352,16.35555316282095,14.279456356263726,-3.5995648585597038,33.50438335564998,12.467647217934953,29.59751478701623,2.204984053935195,2.185258854638628,0.2642113159788317,0.3678943420105842,0.3675330889559388,181.61986042111712,186.71700897216797,191.81415752321882,0.054597581432022944,-191583344.0,-0.007067154516580909,0
2024-02-16 18:30:00+00:00,182.2899932861328,183.19749450683594,181.6649932861328,182.65699768066406,13004637,36.733094010746925,41.321841226984645,44.72699182639309,33.330724662752075,-1.6508240558833052,184.16994722746654,185.64052852015823,187.63409479365959,189.42540325901845,187.63409479365959,17.576558627655313,17.12973485418267,-3.458327393703249,34.08733091601852,11.834911016194749,28.74121901372583,2.15694956584719,2.152620972941853,0.4078300177230818,0.23948065396180576,-0.9045281774220172,181.0794417955096,186.53950881958008,191.99957584365055,0.05854059613024299,-204587981.0,-0.0019709861614098934,0
2024-02-20 14:30:00+00:00,180.50999450683594,182.42999267578125,180.0,182.0,27011069,32.83341993022691,39.01137623028234,43.18211518258706,26.7623589246365,-1.8499702472566923,183.50450127826096,185.15190623317517,187.35471831182335,189.2488605114505,187.35471831182335,10.343561811447133,14.758557867307799,-3.9712788159553476,35.16055979859744,10.891072600141658,31.913467411361058,2.1764526451281947,2.166489558083823,0.20987491522869414,0.6131728329942481,0.3811373503456311,180.14261717075814,186.13800354003908,192.13338990932002,0.06441872433633686,-231599050.0,-0.009764654368618508,0
2024-02-20 18:30:00+00:00,181.61000061035156,181.66000366210938,180.39999389648438,180.5050048828125,13353690,37.26578328161869,41.12121010973557,44.39327307822281,35.873491124148664,-1.8971644089097595,183.16004661136833,184.81458188814435,187.1294352647068,189.0975959589535,187.1294352647068,10.700214241421495,12.87344489350798,-2.97574114936397,36.157129475277856,10.42673421553713,30.552844041287486,2.110992439449395,2.1211655684608814,0.9603153458632048,0.8769739391590777,-0.8939501365652878,179.5596257347473,185.8350036621094,192.11038158947147,0.0675370926219278,-218245360.0,0.006093879214394304,1
2024-02-21 14:30:00+00:00,181.4199981689453,182.8887939453125,181.05999755859375,181.60000610351562,20505569,36.81388309757492,40.86796515811303,44.2271070474226,34.99614870082682,-1.9276766743750784,182.8436741672914,184.4912882006016,186.9055357707554,188.9455643195474,186.9055357707554,12.040486055267966,11.028087369378863,-2.0912599035549326,36.033370853595486,13.973221861949813,28.64398648897973,2.090835578540063,2.106547109373775,0.1968511163768648,0.09842973000033374,-0.1990544673690461,179.0637083011977,185.46150360107424,191.8592989009508,0.06899324307903962,-238750929.0,-0.0010462113362023073,0
