Datetime,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_7,macd,ema_20,ema_50,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr,close_pos,body_range_ratio,returns,direction
2024-01-22 14:30:00+00:00,17311.373046875,17449.001953125,17310.390625,17407.185546875,310064125,73.8909158287129,68.71188386896239,82.62881148590941,156.44457695636083,16877.99841067962,16670.043584773655,94.38566798181726,93.80248407953914,2.8585967776843586,22.527801157097798,41.81175821459496,15.940132000663262,147.6783454085545,0.007087601628880215,0.6912313827163973,4.1407839463047935e-05,1
2024-01-22 18:30:00+00:00,17329.17578125,17360.48046875,17311.109375,17311.787109375,241959033,74.33472541529181,69.0072773221391,83.19012781415208,172.72359082458206,16920.967684067273,16695.8919062041,90.14989804362105,94.34561584065925,2.969142696922347,24.118521536717125,40.76290272188845,15.540270915713087,140.6563988615149,0.36593084895956957,0.3522034971121133,0.0010283837294011722,1
2024-01-23 14:30:00+00:00,17351.578125,17367.095703125,17286.775390625,17343.0390625,429346531,74.91262410018597,69.38447085070474,83.95144831081346,185.2965255125091,16961.978202251343,16721.605091254918,86.67139078269213,90.40231893604349,3.2906722933136208,25.356676915178312,39.04681242000907,16.161484478717384,136.34667840712098,0.8068038128586713,0.10631261550432837,0.0012927529868003163,1
2024-01-23 18:30:00+00:00,17401.93359375,17410.494140625,17336.365234375,17352.76171875,234705742,76.20935504951548,70.22905812026086,85.65516944019774,197.05243452142895,17003.878715727406,16748.28464037237,90.07268096518678,88.96465659716665,3.401598178417802,26.684068277215324,39.829888552042824,15.512400442772767,131.90255182446947,0.8845181008589345,0.663329293355114,0.002902068525827639,1
2024-01-24 14:30:00+00:00,17632.314453125,17665.21875,17515.49609375,17557.568359375,327787157,81.03833624704828,73.67469979452498,90.84358438790282,222.39525304526614,17063.7297383367,16782.952476166593,93.57940344504544,90.10782506430812,5.973142773496904,28.76435278259237,47.409305031621116,13.446734974121837,141.28702356915022,0.7802316783636412,0.4992303477784445,0.013238808097609578,1
2024-01-24 18:30:00+00:00,17498.36328125,17633.857421875,17482.234375,17632.671875,297840302,71.90007725299394,68.86859588913357,72.94622317976524,229.03075523721782,17105.12340909035,16811.007801856136,92.19932020515023,91.95046820512748,4.544310454697098,30.37430789750254,43.79266038144512,14.094428066131984,142.02531094813952,0.1063750305934485,0.8858059280442091,-0.007596913736486743,0
2024-01-25 14:30:00+00:00,17509.890625,17631.236328125,17497.125,17584.091796875,381090382,72.19070053659675,69.04878538554249,73.47096503929538,232.53903360427648,17143.67266774841,16838.41497139119,89.27611015456014,91.68494460158527,4.034478160864586,31.869266218490555,40.82602434418469,13.139632493966243,141.4600264607724,0.09518677637806743,0.553280419427656,0.0006587669694999576,1
2024-01-25 18:30:00+00:00,17519.72265625,17525.703125,17430.623046875,17508.51953125,307943956,72.45240292784322,69.20643720061811,73.97330488436229,233.42198885078324,17179.48695236761,16865.132919817028,85.87576320084561,89.11706452018532,3.1701885808526273,32.57848496197105,38.818281908311214,15.933113660480066,138.14717300821727,0.9371007169121424,0.1178283108399581,0.000561513002026448,1
2024-01-26 14:30:00+00:00,17427.76171875,17514.517578125,17397.103515625,17433.583984375,313185956,66.17927069576486,65.94822906809476,61.30595498941761,224.11776801712404,17203.13216821355,16887.196794284988,83.44290187262177,86.19825840934251,1.2059860133387987,32.90304337772413,36.336479628618044,16.662163030191913,137.03802783798747,0.26111185042251644,0.049587464235810765,-0.005248995049998317,0
2024-01-26 18:30:00+00:00,17417.169921875,17459.6875,17395.705078125,17428.470703125,265026540,65.47609259095896,65.57945476285244,59.92701168785136,213.42915800622723,17223.516716181308,16907.980054190477,78.3701869383753,82.56295067061421,0.6153069550728326,33.18992890620801,35.07630201409716,16.160106512219038,131.81977026920265,0.3354803260172777,0.17662321804694894,-0.0006077542857155782,0
2024-01-29 14:30:00+00:00,17485.390625,17495.80859375,17418.90234375,17438.255859375,280312702,67.84588932171283,66.81879481942649,65.7208586512281,208.0647571585905,17248.457088449755,16930.62360598693,75.58920705777287,79.1340986229233,1.0052211205535377,33.634416217447246,35.552793021806536,15.450852913843377,128.02112038390246,0.8645367736692402,0.6128860219422999,0.003916864991901914,1
2024-01-29 18:30:00+00:00,17596.3984375,17603.833984375,17474.251953125,17485.62109375,260886957,71.29828835645365,68.71934854528763,73.1032790153679,210.34609473199453,17281.594359787872,16956.73242290901,79.3782409225235,77.77921163955722,1.5420390422672745,34.53585621579138,39.00751040098267,14.334424485444817,128.13261401719512,0.9426189973773852,0.8548819823350315,0.006348603521689977,1
2024-01-30 14:30:00+00:00,17488.482421875,17578.45703125,17448.220703125,17562.1953125,301069265,64.09358521979813,64.96778195371255,58.75253033763244,201.12767597489437,17301.29798474855,16977.58536404493,75.88542965714308,76.95095921247982,0.7890019909932544,35.075479642840634,35.820166808133884,14.59860937073866,129.5644083284669,0.3091435341401599,0.5659933114380408,-0.006132846787273105,0
2024-01-30 18:30:00+00:00,17478.462890625,17498.67578125,17444.025390625,17489.595703125,270774719,63.452476404821056,64.62807019247445,57.52922597765248,190.81393598315117,17318.170832927262,16997.227619989248,66.61101114592266,73.95822724186309,0.43977467482398575,35.52665275296327,34.694182565834325,14.381021578703326,124.21340706393354,0.6301418819913512,0.20370966012651442,-0.0005729217097457662,0
2024-01-31 14:30:00+00:00,17273.05078125,17323.626953125,17183.98828125,17277.845703125,283971367,51.97438100290618,58.16220948126901,38.40390411312364,164.17270149836258,17313.873685148475,17008.044214548492,43.12973265376361,61.87539115227644,-2.0375298593391817,33.449885505611824,29.341971131415175,25.785214047005717,136.374921514724,0.6378068396391356,0.03433806559899294,-0.011752298280484297,0
2024-01-31 18:30:00+00:00,17137.7734375,17374.978515625,17128.78125,17273.923828125,360212395,46.06458940390744,54.44227962821174,30.59032337425791,130.6376704034592,17297.102232991478,17013.131635056394,23.611697495890027,44.450813765192095,-2.0607061240772295,31.114829842165587,25.7634710582719,25.375273667575822,144.21937466545802,0.03652431913560169,0.5530134149921065,-0.007831699533752512,0
2024-02-01 14:30:00+00:00,17275.21875,17314.681640625,17175.828125,17218.578125,292376891,52.03246536231451,57.318565169456114,44.0772977394336,113.83933569487635,17295.018091754195,17023.409561132612,15.827223601169525,27.52288458360772,-1.3402246765890349,28.946563868965512,23.541701447323653,23.186981112717845,146.55429098399674,0.715794803989141,0.40791639120588524,0.008020021562383794,1
2024-02-01 18:30:00+00:00,17342.9140625,17356.76171875,17252.98828125,17274.96484375,271266092,54.69158580223278,58.65192759710318,49.6940971300294,104.78112875003717,17299.579612777605,17035.93914942153,22.963998601887454,20.800973232982336,-1.009197446895229,27.2531567962104,24.420399869168325,21.989070441793338,143.49851573513982,0.8665587593164195,0.6547843107731687,0.003918637065015496,1
2024-02-02 14:30:00+00:00,17614.982421875,17663.3828125,17382.001953125,17417.9296875,362140493,63.459059234296014,63.41537639256381,65.80020231050955,118.19361489723815,17329.617975548783,17058.64672873343,52.72072418846747,30.50398213050815,1.0742670581935656,27.451170329933202,34.868606576123284,18.764946537691834,156.1392467540584,0.8279897547668793,0.7003061075749478,0.015687580437435455,1
2024-02-02 18:30:00+00:00,17640.16015625,17680.71875,17594.748046875,17615.197265625,302546976,64.15041723804836,63.81543394958623,66.9428755459047,129.36351744251442,17359.193421329852,17081.45117687134,74.50520723756661,50.06331000930717,1.2802897105283255,27.713394755108858,34.271072862954185,18.002369034784888,151.1272079234114,0.5282277301951519,0.290365086216689,0.0014293363326740582,1
2024-02-05 14:30:00+00:00,17595.4375,17650.748046875,17469.6875,17638.05859375,305829485,61.909747098208875,62.55536684946734,62.607911805707445,133.07301816952895,17381.692857393675,17101.60750326854,89.38226694147481,72.20273278916963,0.6293646928462601,26.94006142906803,31.378850255390894,22.31219019231533,153.26530356281057,0.6945190554782478,0.23539691272127117,-0.002535274955208111,0
2024-02-05 18:30:00+00:00,17607.322265625,17655.763671875,17586.103515625,17592.748046875,248980771,62.2867288770579,62.75802215670021,63.34384407424459,135.41089299787564,17403.181372463325,17121.4394547335,87.96745838523384,83.95164418809175,0.06207990893022764,26.249673788816494,30.561973858045764,21.558374241652484,147.29350732618127,0.304603824370549,0.20921886390399821,0.0006754458719766543,1
2024-02-06 14:30:00+00:00,17519.2890625,17680.6171875,17475.47265625,17669.671875,288945847,57.7290718141214,60.253079437524185,54.13619921109049,128.6768255286588,17414.23924770491,17137.04140013611,80.66765277620503,86.00579270097123,0.17615388163392803,24.77259754902295,27.60423997238501,24.69107385673856,151.42572332073973,0.21358798103471258,0.7330578669764076,-0.004999806432626541,0
2024-02-06 18:30:00+00:00,17571.6640625,17572.111328125,17480.0,17520.0625,248235673,59.622079112645814,61.208376207615345,58.339521759427974,126.11250685016785,17429.232087209206,17154.085426111164,79.23189616125013,82.62233577422967,0.5332343722570176,23.401026754928946,26.370200876942295,23.58726696047333,147.18898080675834,0.9951442929539238,0.560208646975255,0.0029895619515809546,1
2024-02-07 14:30:00+00:00,17758.091796875,17784.169921875,17638.236328125,17670.62109375,257647381,65.53799760262852,64.36947318231105,69.82412167382584,137.53797379750176,17460.55205955833,17177.771950454844,82.33820889966161,80.74591927903892,2.808079601963047,23.35214786964908,33.70967190500699,21.22933111992569,151.8544721330613,0.8213014266977168,0.5993870285607217,0.01060956627169185,1
2024-02-07 18:30:00+00:00,17753.52734375,17777.447265625,17745.0,17760.43359375,251120177,65.28578905606943,64.23656409980244,69.27859534952938,144.55805023005814,17488.454467576583,17200.350593329164,90.52898835664394,84.03303113918523,3.5929632778470437,23.30676033331778,33.16451700951076,20.886009066221007,143.32538595391406,0.26280623608017817,0.21284536206585206,-0.0002570351126242043,0
2024-02-08 14:30:00+00:00,17800.681640625,17813.9609375,17729.109375,17753.76171875,279948425,66.71101711059184,65.01055969643318,71.9225121831849,152.1723212572142,17518.19038881929,17223.892987340765,96.46913703145512,89.77877809592022,3.041714829949693,23.457774375813322,33.594363992632395,19.976211157498852,139.14868427863448,0.8434996777460639,0.5529647362121352,0.002656052285384236,1
2024-02-08 18:30:00+00:00,17784.33984375,17808.904296875,17749.6640625,17801.958984375,250222543,65.704239211495,64.50880545137754,69.50403462877986,155.10014158467675,17543.537955955548,17245.871295435245,96.35444328774676,94.45085622528194,2.545280335583742,23.598001700987755,32.528991027067754,19.342708605514915,133.4409378569463,0.5853417295835943,0.2974184827404306,-0.0009180433201897431,0
2024-02-09 14:30:00+00:00,17953.548828125,17956.4453125,17798.92578125,17824.654296875,293276117,70.64434432994652,67.22503959499997,78.31332007705309,169.1246475283042,17582.586610447877,17273.623355540727,97.79628424393294,96.87328818771161,1.922036583071207,24.47867611107724,37.330850845773476,17.5967633289703,136.202690063593,0.9816119032858028,0.8182765034097954,0.009514493417334569,1
2024-02-09 18:30:00+00:00,17958.60546875,17987.828125,17946.474609375,17953.822265625,257347390,70.7798015827866,67.30259156908865,78.52955449087735,178.58854063908802,17618.397930286174,17300.485399195994,97.2426928447598,97.13114012547983,1.805229145763584,25.43951732756303,38.2108981215773,17.19513767571358,129.42774903226493,0.2933452982572144,0.11566617862371889,0.00028165131436730384,1
2024-02-12 14:30:00+00:00,17980.0625,18041.23046875,17928.732421875,17939.994140625,272793719,71.38322668075526,67.63954287266715,79.5395097013187,185.67974667302042,17652.84217502082,17327.135481580463,96.09704806483586,97.04534171784286,2.185935984825612,26.57195376912498,38.79118781837563,16.117428376344968,128.2184845924603,0.45627528255698885,0.3561693779405892,0.0011948049801160376,1
2024-02-12 18:30:00+00:00,17885.044921875,17979.279296875,17862.041015625,17979.279296875,250553749,64.98348809618207,64.58320077203034,63.988917464374154,181.53977654521077,17674.956722340266,17349.014283160643,88.31631072787242,93.88535054582269,1.577313415749773,26.937995701297815,36.226011251587686,18.788358945463848,127.49012743407027,0.19621497351147835,0.8037850264885217,-0.005284607777364503,0
2024-02-13 14:30:00+00:00,17613.9140625,17716.59765625,17524.578125,17527.193359375,266470254,50.94735751330481,56.9661410303104,38.76102184865006,154.5987083006803,17669.143135688813,17359.4025098014,64.59412602167971,83.00249493812933,0.540118949247459,25.291028964467927,29.754255089491163,32.156685221781075,144.1313181084224,0.465244014077344,0.4516243871676465,-0.015159640949147568,0
2024-02-13 18:30:00+00:00,17603.02734375,17617.904296875,17478.2421875,17612.892578125,272579229,50.4759122316869,56.6877410068212,38.058129931462865,130.86076891193807,17662.846393599404,17368.95642485821,41.62407592615671,64.84483755856961,0.17848782641441988,24.025423589083694,27.690180320132686,32.22747711027831,143.81208891317794,0.8934789601018082,0.07063644118757605,-0.0006180749327702184,0
2024-02-14 14:30:00+00:00,17685.8515625,17768.931640625,17619.921875,17733.564453125,244776968,53.96597776113934,58.29574615223693,46.64569316221653,117.37843762262128,17665.037362066127,17381.38368515789,28.58324271345745,44.93381488709796,-0.40680178479374995,22.68133154479441,32.853277426625354,29.600595434622825,145.3901037675938,0.44245212535881406,0.32019975620305924,0.004705112202157968,1
2024-02-14 18:30:00+00:00,17806.37109375,17814.48046875,17662.9375,17687.7109375,237694418,58.54410787492696,60.50821765951423,56.81071895526841,115.09180520081645,17678.49771746459,17398.049858043854,39.667593159598376,36.62497059973751,0.29765211710788986,21.684815909268686,32.64568780010896,27.40334002710412,145.82959412347998,0.9464879494780255,0.7830132749065601,0.006814460181580495,1
2024-02-15 14:30:00+00:00,17853.626953125,17853.626953125,17722.314453125,17824.439453125,273574822,60.21486366148562,61.34214381600212,60.273054825938736,115.75839473272572,17695.17669228939,17415.915626478407,54.11672242628792,40.78918609978125,0.29743418577391645,20.976216176038005,32.46209874101587,25.628121463956514,144.7926588289457,1.0,0.22227510709186102,0.002653873668374107,1
2024-02-15 18:30:00+00:00,17847.68359375,17864.44140625,17810.470703125,17858.98828125,265331249,59.887954420757175,61.17366087863876,59.572308601101064,114.48735336475875,17709.701159095166,17432.847703626314,63.59544899131325,52.45992152573318,0.35617712299993565,20.37995694734467,32.11577284942635,24.913749960347886,138.30537627866386,0.6895016827706004,0.2094597039771288,-0.000332893668642531,0
2024-02-16 14:30:00+00:00,17771.583984375,17861.0078125,17663.3984375,17853.169921875,268894621,55.71690270011996,59.021130914294915,50.75711736244734,106.11619993983186,17715.59476150277,17446.131479341948,61.467707429893025,59.72662628249806,-1.0135313385225784,19.03139367845076,28.93544649162788,29.81677158425763,142.54137618733074,0.5474717324266625,0.4128647109986558,-0.004263836759278328,0
2024-02-16 18:30:00+00:00,17683.689453125,17837.912109375,17664.736328125,17770.912109375,249306031,51.27493567475777,56.6342139783735,42.3189455777478,91.33677296942187,17712.556160704888,17455.447478313832,51.40607111882046,58.82307584667558,-1.5308316456051383,17.779156357334983,26.462324204097786,27.268322146349096,144.7295479775214,0.1094444319130219,0.503665441093542,-0.004945790500569758,0
2024-02-20 14:30:00+00:00,17436.431640625,17655.67578125,17399.44921875,17597.677734375,272099106,41.299978467864356,50.657580073220515,27.38000289691534,58.992304995797895,17686.258587363947,17454.701759188778,31.453056518767703,48.10894502249373,-3.023520409759421,18.078908531946745,22.989185914193907,35.939076243847396,154.69459700591273,0.1443348476994847,0.6293106076775314,-0.013982252581138055,0
2024-02-20 18:30:00+00:00,17550.767578125,17550.767578125,17422.671875,17436.392578125,239699417,46.484437308708706,53.03433943631486,38.99749117954657,42.099736156116705,17673.354681722143,17458.469046205886,21.944205986295994,34.93444454129472,-1.8690327321523754,18.357249836943378,21.612506198196897,33.78690793909559,152.79467601441897,1.0,0.8928870930853091,0.00655730139380184,1
2024-02-21 14:30:00+00:00,17397.685546875,17460.47265625,17375.609375,17415.373046875,260175446,41.233449806708116,49.709720917383784,31.200804858397536,16.173376467977505,17647.10047840337,17456.085379565462,10.885654799271204,21.427639101444964,-1.2276006051678783,18.844292165459414,19.861076505462997,33.22626093236812,154.3920708080319,0.2601380897583429,0.2084234752589183,-0.008722241381670326,0
2024-02-21 18:30:00+00:00,17478.224609375,17480.203125,17319.4375,17397.841796875,258073201,44.768436481672026,51.372902341800675,38.72077013636477,2.101158034613036,17631.01706230543,17456.953584656036,16.297827219886372,16.375896001817857,-0.7089844941887881,19.564198047190096,18.388175330008,33.35336901054578,154.84732467888674,0.9876931674603946,0.5,0.004629297516787645,1
2024-02-22 14:30:00+00:00,17971.494140625,17974.275390625,17808.259765625,17857.814453125,299463295,60.45716610339581,59.81405497854269,65.5930031066311,30.401107247394975,17663.44345071682,17477.131645674428,41.37858602401762,22.854022681058396,1.6150908940718416,19.06368376891043,34.4445307122905,26.75918167882642,179.21900014825198,0.9832470588235294,0.6847529411764706,0.02822194715276849,1
2024-02-22 18:30:00+00:00,17998.548828125,18034.8046875,17967.43359375,17973.4375,285314547,61.10967277000113,60.20695591688199,66.53212847400316,54.38518945402393,17695.35824856522,17497.579378319548,71.91699460186766,43.19780261525722,1.0792638958448642,18.853257874295046,36.001513282704515,26.007132593083014,171.22986397694828,0.4618484374094045,0.37273148953441176,0.0015054222697512554,1
2024-02-23 14:30:00+00:00,18004.15234375,18090.5234375,17902.77734375,18053.310546875,291137038,61.252288022215474,60.29034655740888,66.75141644383278,73.00336690845506,17724.76721001139,17517.444984807014,94.18359108709006,69.15972390432512,0.8431081875979988,18.28672757027641,33.20118504453288,26.662926396075132,172.4095946750234,0.5399579718286416,0.26183342696044776,0.0003113315233638225,1
2024-02-23 18:30:00+00:00,17937.283203125,18009.1484375,17918.40625,18004.60546875,240582533,58.495540620034724,58.76630108768502,61.1712634242669,81.42402045499693,17745.00682840316,17533.909228662622,87.95244118268471,84.68434229054748,0.5020237438900838,17.760663716544816,31.909286825885932,25.62543971995795,166.57620844823603,0.20802841153680585,0.7419070167886354,-0.003714095467994283,0
2024-02-26 14:30:00+00:00,17955.23828125,18013.861328125,17927.05078125,17972.9609375,277592436,59.02875282643049,59.0545130543211,62.16214216489669,88.52580344923263,17765.028871531427,17550.431936607227,83.79357102571116,88.64320109849531,1.033415462777382,17.296153742527444,30.88863892725445,24.637743099654873,160.8786611930049,0.32470132967354376,0.20415326118748173,0.0010009920633839986,1
2024-02-26 18:30:00+00:00,17931.814453125,17993.3515625,17930.5625,17952.798828125,243293312,57.98221393441353,58.50130296357671,59.8380051824053,91.21246989401698,17780.913212635576,17565.388113725574,80.6664707849117,84.13749433110252,1.4031291414482072,16.864823052368454,29.988311572333387,23.91961388300737,153.8722612863617,0.019939031977105885,0.33420430508896354,-0.0013045679348884232,0
2024-02-27 14:30:00+00:00,17900.87890625,17987.365234375,17871.056640625,17959.27734375,242045900,56.55609486283722,57.76023145337181,56.578626191488354,89.81015673231013,17792.33851678933,17578.5446153932,79.0927466337045,81.18426281477578,2.663660060713845,16.048694727010407,28.340449358964015,25.41658975723979,151.1891421766216,0.2564063811922754,0.5020990764063812,-0.0017251766103127952,0
2024-02-27 18:30:00+00:00,17974.4765625,17984.638671875,17898.2265625,17899.9765625,233348202,59.13147212958826,59.0403530850755,62.28117357538884,93.5590388650744,17809.684997333203,17594.071358416993,79.92439977439825,79.89453906433815,2.414190618666184,15.290861282035074,27.14690993707023,24.346186763231778,146.56221126222007,0.8823994756232625,0.8621476843794499,0.004111399034396168,1
2024-02-28 14:30:00+00:00,17897.55859375,17930.9296875,17840.76171875,17898.130859375,231365909,55.43294779075858,57.16276205522555,53.68459501900076,89.29409101906276,17818.05391127766,17605.97281862613,78.44355059321775,79.15356566710683,2.8732157822267803,14.226876697198769,25.366652175550595,25.56788285656434,145.64454215420434,0.6299007927912317,0.006346662045661309,-0.004279288383310931,0
2024-02-28 18:30:00+00:00,17876.806640625,17910.619140625,17846.765625,17898.751953125,211882706,54.44354744165855,56.658630862995594,51.44934227671066,83.27958472496175,17823.64940931074,17616.593752822166,77.40292876996389,78.59029304585997,2.2804491883930127,13.238891011279343,24.53907123017833,24.733736808470645,139.8023259735469,0.4704676842137461,0.343682133790108,-0.0011594851340365198,0
2024-02-29 14:30:00+00:00,18004.626953125,18028.068359375,17866.42578125,17999.08203125,264104778,59.26618627587613,58.96998859096775,62.63040399577219,87.81480176263358,17840.885365864477,17631.810741069334,78.70630232660243,78.18426056326135,0.18436314888867517,13.09651590464379,28.46941904627489,22.713565148931735,141.362343984365,0.8549800026582569,0.03430359710491657,0.007150064050563065,1
2024-02-29 18:30:00+00:00,18038.927734375,18067.529296875,17972.9609375,18005.16796875,255632596,60.47536778696771,59.570009770395195,65.1435731398654,93.10354066094806,17859.74654381786,17647.77611335583,84.81755978615115,80.30893029423915,0.22434534381406834,13.219570311768438,29.118290189619067,21.601921254223093,138.0199165122675,0.697556744253289,0.3569879592721865,0.001905109244379366,1
2024-03-01 14:30:00+00:00,18279.6484375,18280.494140625,18065.453125,18074.26953125,307185436,67.71792564441478,63.4590988812441,77.52111314277678,115.3889216350035,17899.737200359014,17672.555420185014,94.02700723883505,85.85028978386288,1.5301808632253453,14.487656184123772,36.12410183374547,19.03866388829951,145.41609435067696,0.996067247345619,0.9550685279879384,0.013344512859613245,1
2024-03-01 18:30:00+00:00,18304.80859375,18332.87109375,18276.197265625,18280.00390625,282747499,68.37031015794051,63.836161033688306,78.45407378209055,133.54108247923068,17938.31542830101,17697.349662285604,95.95716688790367,91.60057797096329,2.0489468023840445,15.900968488693508,37.7626715555243,18.484499981628797,139.0773610488429,0.5048419891787573,0.4376744666919392,0.0013764026335640889,1
