Datetime,Close,High,Low,Open,Volume,rsi_14,rsi_28,rsi_50,rsi_7,macd,ema_10,ema_20,ema_50,ema_100,ema_200,stoch_k,stoch_d,roc,adx,di_plus,di_minus,atr_14,atr_20,close_pos,body_range_ratio,volume_zscore_50,bb_lower_20,bb_middle_20,bb_upper_20,bb_width_20,obv,returns,direction
2023-12-21 15:30:00+00:00,4734.25,4736.97021484375,4726.10009765625,4730.97998046875,246272103,48.78384635075204,58.414254032932824,70.56347629023374,44.27493620266348,4.28706548127775,4741.166599200371,4742.469363189644,4712.97499121792,4649.174423828125,4712.97499121792,29.02309173978611,22.299953916456566,-0.5768968692893142,41.95920080250037,23.493605332216767,30.982132718001683,15.446503466396884,14.406283620236145,0.7497529422334022,0.3008265205282544,-0.02748659177393093,4710.797686643563,4752.104052734375,4793.410418825187,0.01738445355254548,7401655937.0,0.0007313706397729103,1
2023-12-21 16:30:00+00:00,4714.7900390625,4735.490234375,4713.8701171875,4734.22998046875,222910788,42.44896179632742,53.897813349012594,67.58390320015101,35.44381621494924,1.7412126055442059,4736.370860993485,4739.833237082297,4713.046169564766,4650.473742941677,4713.046169564766,35.90251011291144,26.608679058531326,-1.1251038705109124,40.563579456368394,21.209877852451246,33.46920202661759,15.887475875047107,14.766975298599338,0.04254934730565969,0.8991598536519264,-0.18763759811296948,4706.070985220598,4750.570043945312,4795.069102670026,0.018734197501804554,7178745149.0,-0.004110463312562707,0
2023-12-21 17:30:00+00:00,4719.919921875,4721.06005859375,4708.35009765625,4714.830078125,188468639,44.49514175586091,54.85209123929785,67.94796000696908,39.17504522837324,0.13597707135886594,4733.37978115376,4737.936730872079,4713.315728478893,4651.8489148017425,4713.315728478893,31.38402271624784,32.10320818964846,-1.065250045135979,39.52589119811875,19.980269495339147,34.04670126016805,15.66051052236517,14.664124580544371,0.9102958125240107,0.40046100653092587,-0.4315108876082585,4702.804872459907,4749.3275390625,4795.850205665094,0.019591264750620736,7367213788.0,0.001088040563842485,1
2023-12-21 18:30:00+00:00,4725.2998046875,4726.990234375,4717.39013671875,4719.85009765625,173024000,46.63790216709753,55.846081720192544,68.32860049833909,43.192334975876676,-0.6940712518207874,4731.91069452353,4736.7332140925955,4713.78569225178,4653.3033878687875,4713.78569225178,27.663607929578006,31.650046919579097,-0.9875549637776466,38.10176374786611,21.86228739438763,32.51346860411036,15.227623889071229,14.410923234329651,0.8239153654442806,0.5676720410965872,-0.539501521612712,4700.453374620614,4748.203540039063,4795.953705457512,0.020112939563688564,7540237788.0,0.0011398250185488124,1
2023-12-21 19:30:00+00:00,4737.759765625,4737.85986328125,4721.669921875,4725.33984375,209782000,51.32473525089669,58.0636322806792,69.19321686091281,51.79501834196287,-0.3425273703878702,4732.974161996524,4736.830980905205,4714.725851991906,4654.975791388712,4714.725851991906,37.211657705602136,32.08642945047599,-0.7516354410077722,35.99587500218386,25.28532900740955,30.05531711040095,15.296360854583998,14.49987414292567,0.9938172934825226,0.7671381608710076,-0.2766571390458606,4700.204360326503,4748.064526367187,4795.924692407871,0.020159863361125133,7750019788.0,0.0026368614590632777,1
2023-12-21 20:30:00+00:00,4747.52978515625,4748.7099609375,4735.919921875,4738.009765625,317459000,54.685565599749104,59.70908143963939,69.85174012368931,57.660435757285896,0.7161769707799976,4735.620638934656,4737.8499146434,4716.012280743449,4656.808543740545,4716.012280743449,48.688518268190556,37.854594634456895,-0.5705035899859787,33.50540328377125,28.88401697458355,28.238943974005934,15.117337869435142,14.414382388904386,0.9077269603726044,0.7443307627701,0.48903465012905867,4699.909013937548,4747.526025390625,4795.143036843703,0.02005971581763362,8067478788.0,0.0020621601800363543,1
2023-12-22 14:30:00+00:00,4770.2998046875,4772.93994140625,4753.919921875,4753.919921875,344544759,61.37854585744722,63.19900163063222,71.31019904258017,68.18590263836921,3.3538964374856732,4741.92594179881,4740.940380361885,4718.14120325106,4659.055895442465,4718.14120325106,67.39410619724084,51.098094057011174,0.11290604880476168,32.44654355818266,36.49479929097499,25.005670706769326,15.852539182332631,14.964171081959165,0.8611916925525633,0.8611916925525633,0.6846826938250037,4699.655783265429,4747.929003906251,4796.202224547073,0.02033443238140508,8412023547.0,0.004796182554229311,1
2023-12-22 15:30:00+00:00,4763.2001953125,4771.9501953125,4755.919921875,4770.41015625,221982285,58.47830866216072,61.477182223073996,70.22927516151282,62.531202184262604,4.815914115815758,4745.793987892208,4743.060362738134,4719.908222547587,4661.118158806227,4719.908222547587,77.96917718551533,64.6839338836489,1.0762956034606828,31.463316670136116,33.8608348953889,23.20091913643617,15.865234486273158,15.017476199736207,0.4541577825159915,0.44977155041120925,-0.23797036153547738,4699.6304871070715,4748.176513671875,4796.7225402366785,0.02044828216685723,8190041262.0,-0.0014882941671765515,0
2023-12-22 16:30:00+00:00,4760.5498046875,4766.18017578125,4756.259765625,4763.2001953125,159176633,57.38812646570331,60.83552316733335,69.82608445845982,60.35136367895482,5.695060177289633,4748.47686367317,4744.726023876169,4721.502010082486,4663.087102289025,4721.502010082486,83.38133541173198,76.24820626482938,1.326232104024986,30.550320274092893,32.30684957690229,22.13615248715527,15.44060417698579,14.762622897561895,0.43244573509868584,0.2671654279667274,-0.6840718578519438,4699.629197143362,4748.2294921875,4796.829787231638,0.020470912420767557,8030864629.0,-0.0005564306592883428,0
2023-12-22 17:30:00+00:00,4765.56005859375,4766.7099609375,4758.91015625,4760.5498046875,131305101,58.94621460596279,61.62081350704776,70.15657930914603,63.18200180518607,6.718627230199672,4751.582899113275,4746.710217658796,4723.22977669077,4665.1162697406035,4723.22977669077,81.9368406216555,81.09578440630094,0.7349727898332256,29.730561491073278,31.352473204372625,21.308146079615693,14.894832784879663,14.4144819870588,0.852572931012896,0.6423563290346813,-0.8720631777797928,4699.577934232715,4748.366503906251,4797.155073579786,0.020549622542151997,8162169730.0,0.0010524527862971755,1
2023-12-22 18:30:00+00:00,4740.25,4766.18017578125,4739.759765625,4765.419921875,168522222,49.16607544663415,55.76329052831395,66.40723140400475,44.4705100474511,5.424965663260082,4749.52237200177,4746.094958834148,4723.897236428387,4666.604066379403,4723.897236428387,73.58724766428925,79.63514123255891,0.1267360194328563,27.624536934675906,27.58809093188932,27.452571078990214,15.718088311406117,15.01477839551836,0.018555138701509915,0.9526696113400728,-0.5960691995701658,4698.797634612773,4747.292993164063,4795.788351715352,0.020430741738974637,7993647508.0,-0.005311035488495874,0
2023-12-22 19:30:00+00:00,4758.31005859375,4759.14013671875,4736.77001953125,4740.2099609375,187856000,54.91435743594772,58.6704416583599,67.66544438272513,55.4531110181685,5.790278617857439,4751.120133200312,4747.258301668397,4725.246758866244,4668.420026621271,4725.246758866244,74.35322638483143,76.62577155692539,0.9230531830830716,25.819191590079416,24.865781914734423,26.062443502105005,16.19323323112711,15.382545335117442,0.9628934386868643,0.8091194831274283,-0.4371943450557135,4699.014891866333,4746.7864990234375,4794.558106180542,0.020127978019206464,8181503508.0,0.0038099379977321046,1
2023-12-22 20:30:00+00:00,4755.16015625,4758.5498046875,4749.830078125,4758.27978515625,249590000,53.77225439624452,57.981242851534255,67.21737858647175,53.30776798945171,5.759232129019438,4751.854682845709,4748.010859247596,4726.41983327345,4670.137652950553,4726.41983327345,69.82685733643298,72.58911046185122,0.7466278021301838,24.142799484382678,23.87675006628872,25.02581466170548,15.659411326225174,15.049404396486569,0.6112666592003584,0.35776682719229475,0.05635857517244744,4699.386288296783,4746.007495117187,4792.628701937591,0.019646495235571843,7931913508.0,-0.0006619792121492774,0
2023-12-26 14:30:00+00:00,4768.10986328125,4770.56005859375,4758.4501953125,4758.85986328125,0,57.6700139406582,59.985263718068545,68.10342343588087,60.61582921104698,6.702300744200329,4754.810170197626,4749.925050107944,4728.054736411011,4672.077696719478,4728.054736411011,81.83979623980632,75.33995998702358,0.9059755013064441,23.037525337812344,27.68244414639785,23.265763661070427,15.64087497033409,15.066929293849741,0.7976694488125479,0.7638401677351719,-1.7738618976173963,4699.648170082465,4745.791479492187,4791.934788901909,0.019445991088786484,7931913508.0,0.002723295663181746,1
2023-12-26 15:30:00+00:00,4766.81005859375,4771.2998046875,4765.14013671875,4768.18017578125,167299429,57.14914922624008,59.68894073888078,67.91541710268238,59.524839338377106,7.261104547471405,4756.991968087829,4751.533146154211,4729.574552967197,4673.953585073424,4729.574552967197,85.16807781473642,78.94491046365857,0.6131651752274467,22.05745422996558,27.22160433868218,22.58166764868066,14.96364589879237,14.621566227594753,0.27110582639714625,0.2224336107808165,-0.5421316306170264,4700.079862016127,4745.449975585937,4790.820089155747,0.019121522217377583,7764614079.0,-0.00027260376223914307,0
