Date,Close,High,Low,Open,Volume,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,ema_10,ema_20,ema_50,atr,stoch_k,stoch_d,returns
2004-11-24,4.3434157371521,4.4043079515876125,4.287495543150076,4.344907485353404,610628760,55.16321059912849,0.0861511871707012,-0.0718859364630882,0.1580371236337895,3.907035557987892,4.435026860237121,4.963018162486351,23.81006108364361,0.4132456134270009,4.2794114805340255,4.2624766780418,3.807641877552076,0.2219043098660181,25.98792844773099,16.34547408066309,0.0432186344477807
2004-11-26,4.458488941192627,4.474395241635521,4.35733419025175,4.369263915583921,258944796,58.11070229641127,0.0934035380734199,-0.0517068684482956,0.1451104065217156,3.918802463327046,4.417741179466247,4.916679895605448,22.58795596529188,0.5408344355812745,4.311971018835589,4.281144512627593,3.8331652918124894,0.2154096809101183,44.00596084652775,28.011557768307785,0.0264937116325822
2004-11-29,4.49974536895752,4.546967014530521,4.411763478740152,4.482596894241392,426237336,59.147604297785335,0.1013122626414286,-0.0350385151042295,0.1363507777456582,3.928170844918578,4.405823850631713,4.883476856344849,21.68280085208804,0.5983156362489347,4.346111809766849,4.301963641801872,3.859305686994648,0.209680670544422,59.985921701871405,43.32660366537672,0.0092534552197087
2004-11-30,4.5228590965271,4.548210293119302,4.479862648776234,4.491295123500369,307692000,59.74874633267976,0.1081978312385363,-0.0225223572056975,0.1307201884442338,3.959423003028076,4.388364171981812,4.817305340935548,19.549023378341168,0.6567754907664195,4.378247680086894,4.323001304156655,3.8853273893292535,0.1995854543871824,68.43333568821588,57.47507274553834,0.0051366745614174
2004-12-01,4.472655296325684,4.5357832412901145,4.462464998207541,4.522113144372264,314249436,57.760625657262,0.1083546222174849,-0.0178924529813991,0.1262470751988841,3.9950241953476144,4.3698358058929445,4.744647416438275,17.154493999059536,0.6371615600209695,4.395412701221219,4.33725406531561,3.90835985627029,0.1905663678654246,69.10022615941142,65.8398278498329,-0.0111000142011864
2004-12-02,4.458736896514893,4.511178244867772,4.437611371765276,4.47116387077916,250185564,57.19244038651151,0.106132353942951,-0.0160917770047464,0.1222241309476974,4.025177317345038,4.354588103294373,4.683998889243708,15.129365999054023,0.6580834594112811,4.406926191274614,4.348823858763161,3.929943269613216,0.182209261096644,67.16972538815395,68.23442907859375,-0.0031118874334503
2004-12-03,4.483591079711914,4.49999415446731,4.414000311682619,4.47240628254204,234533232,57.98719782687252,0.1051644449351112,-0.013647748810069,0.1188121937451802,4.032729349756391,4.349244594573975,4.665759839391559,14.554952610044584,0.7122275108981985,4.420865261899578,4.361658832186852,3.951654948440616,0.1753367312172188,66.54502645188234,67.60499266648256,0.0055742654868127
2004-12-06,4.381443023681641,4.491046748878309,4.374732050302844,4.452026873672189,249909840,53.58403411365018,0.0950590935797146,-0.0190024801323724,0.1140615737120871,4.048120846161464,4.357868814468384,4.667616782775305,14.215571027679353,0.5380538560787225,4.413697582223588,4.363543040900642,3.9685093827637936,0.1711208717428077,67.74590332063971,67.15355172022532,-0.0227826432460555
2004-12-07,4.260653495788574,4.379204854991682,4.238782099565768,4.374234255330445,274561164,48.859434520143736,0.0764228691408011,-0.0301109636570288,0.1065338327978299,4.045170177785755,4.356476998329163,4.667783818872572,14.291677456936132,0.3460947589048609,4.385871384689949,4.353744036604255,3.9799660146471183,0.1690880183408838,62.133064280732974,65.47466468441834,-0.027568435157139
2004-12-08,4.224616050720215,4.316573562467554,4.193548383036476,4.233811375681195,301370328,47.51340329800789,0.0580761407670733,-0.0387661536246052,0.0968422943916786,4.049973462705836,4.358067607879638,4.666161753053441,14.139025499134082,0.2834240616871498,4.356552233059088,4.341446133186727,3.989560133708809,0.165797815561612,51.89797996340552,60.592315854926056,-0.0084581966367319
2004-12-09,4.310361385345459,4.312101758607967,4.187088024129038,4.231327602105552,305853840,50.97417385849961,0.0498801706920399,-0.0375696989597109,0.0874498696517509,4.068501428068808,4.364989304542542,4.661477181016275,13.584815713760651,0.4078749528533885,4.348153897111155,4.3384856810113686,4.002140574949461,0.1628846669128489,47.50269789948271,53.84458071454039,0.0202965982223701
2004-12-10,4.266121864318848,4.346398280995823,4.257174690118178,4.31036048592238,172515312,49.1726796508813,0.0393613130221037,-0.0384708453037177,0.0778321583258214,4.06447462536739,4.350860047340394,4.637245469313398,13.164543049279036,0.3520556974622579,4.333238982058008,4.331593888945414,4.012492782375712,0.1576231614817629,47.84083054080362,49.080502801230615,-0.0102635294518502
2004-12-13,4.236297607421875,4.304148003004176,4.211443186442871,4.279045904450109,192551256,47.94255879325873,0.0282923377957899,-0.0396318564240252,0.0679241942198151,4.057853126324093,4.336507081985474,4.615161037646854,12.851539286950665,0.3201901094033402,4.315613277578711,4.322518052609839,4.021269442181444,0.1529861368445874,42.49652170915235,45.94668338314622,-0.0069909528713696
2004-12-14,4.441091537475586,4.444322238149721,4.2151716986013295,4.249966846846917,443092464,56.069422102352505,0.0356344816792217,-0.0258317700324747,0.0614662517116965,4.072566756673649,4.328827357292175,4.585087957910701,11.83972376199476,0.7190429974651654,4.33842750665087,4.333810765454196,4.037733053761606,0.1584264513234305,47.316158503258166,45.88450358440471,0.0483426682995353
2004-12-15,4.468181610107422,4.490798408719783,4.390638165273357,4.4236934134651325,458381160,57.02514573018101,0.0431418140863959,-0.0146595501002404,0.0578013641866364,4.075012179124852,4.337824344635011,4.600636510145169,12.117234107702076,0.7480046256979158,4.362019161824788,4.346607988754503,4.05461338930458,0.1542645793322159,57.371859137749865,49.06151311672012,0.0060998681074775
2004-12-16,4.385915279388428,4.485827361733931,4.372991531060615,4.397845002515066,342569088,53.23741573336583,0.0419694263242753,-0.0126655502898888,0.0546349766141641,4.080239010556439,4.342757773399354,4.605276536242269,12.089956499573535,0.5821988979410551,4.366363910472723,4.350351540243448,4.06760562028826,0.1513053829994374,67.74477027189447,57.47759597096749,-0.0184115906419068
2004-12-17,4.475637912750244,4.486075888593099,4.387904170876133,4.393122922012118,295152552,56.62157617879173,0.0477299659090348,-0.0055240085641034,0.0532539744731383,4.103622071191061,4.358340978622437,4.613059886053814,11.688801251704128,0.7302477961111062,4.386231910886817,4.362283575720285,4.083606886659318,0.1476521848712398,70.93356792125695,65.35006577696709,0.0204569919039401
2004-12-20,4.598414421081543,4.683911021824768,4.520125569835991,4.523357217836788,392986620,60.80194768936957,0.0614934153547581,0.0065915527052958,0.0549018626494623,4.111652095046304,4.377751636505127,4.64385117796395,12.156904436509212,0.9146245111259652,4.42481054910404,4.384772227659453,4.103795417420974,0.1519822508857601,72.58438135858543,70.42090651724561,0.0274321807806507
2004-12-21,4.566850185394287,4.669496204248982,4.558152108686647,4.630475382858478,220431348,59.22183644017999,0.0690580203032249,0.0113249261230101,0.0577330941802148,4.155527365604373,4.400927639007568,4.646327912410763,11.1522066951564,0.8380651212928899,4.450635937520448,4.402112985538961,4.121954427929731,0.1490795255055155,79.7110368077837,74.40966202920869,-0.0068641563801967
2004-12-22,4.630227088928223,4.643897187484343,4.548459384469805,4.5705784620441365,156123720,61.39141074610095,0.0792534265099647,0.0172162658637998,0.0620371606461648,4.1852526330540165,4.42426519393921,4.663277754824403,10.80462180307889,0.930859981220703,4.483288874140043,4.423838138242701,4.141886689145358,0.1452479738990171,82.80800397333316,78.36780737990075,0.0138775963653521
2004-12-23,4.669992446899414,4.687390494376057,4.622771272419625,4.658808596684149,144439416,62.73124272722094,0.0895102727322063,0.0219784896688332,0.0675317830633731,4.18109414561912,4.440594029426575,4.70009391323403,11.687620263767483,0.9420010022876342,4.51723497827811,4.447281405733817,4.162596718861203,0.1394887773316896,87.38505672942244,83.30136583684643,0.0085882090030267
2004-12-27,4.769656658172607,4.804202236076335,4.699817260311501,4.70105943683475,243919836,65.92311374159655,0.1044766246861588,0.0295558732982285,0.0749207513879302,4.157740259666662,4.456152415275574,4.754564570884487,13.393265211753675,1.0252873199104864,4.563129829168019,4.477983810727987,4.186402990991063,0.1391117067492061,93.37304228243865,87.8553676617314,0.0213414073805118
2004-12-28,4.790781497955322,4.810416221002732,4.74728732586967,4.774627047445367,165666168,66.57653131935265,0.1166969546078346,0.0334209625759235,0.0832759920319111,4.137039468648755,4.470704221725463,4.804368974802172,14.92672011068228,0.9796390288132628,4.604521041674801,4.5077740666544,4.21010410891123,0.1336843630623386,95.92486324811992,92.22765408666032,0.0044290063827798
2004-12-29,4.794260501861572,4.8096704994069785,4.76642447710062,4.76642447710062,107016876,66.68981156292105,0.125218934720098,0.0335543541505495,0.0916645805695485,4.120923397451611,4.484274291992188,4.847625186532765,16.2055606272539,0.9265659098780156,4.639019125345123,4.535058489055083,4.23301220275242,0.1272244815797686,96.22008253259644,95.17266268771832,0.0007261871383061
2004-12-30,4.911072254180908,4.926730400748904,4.768164199638671,4.79600022060166,235935828,70.32636304465755,0.1397870197825863,0.0384979513704302,0.1012890684121561,4.095925800189357,4.506195139884949,4.916464479580541,18.209124414708192,0.9934284324004888,4.688483330587992,4.570869323828971,4.259602793004517,0.1294631758319446,97.3563664311875,96.50043740396794,0.0243649155639287
2004-12-31,4.791527271270752,4.967738736977348,4.785810797068086,4.951584286807408,306433260,62.77339314520268,0.1400713952571433,0.0310258614759897,0.1090455337811535,4.094091307258953,4.522834658622742,4.95157800998653,18.959054828431256,0.8133490138019944,4.707218592530312,4.591884366442474,4.280462576465938,0.1332106589803245,90.63993150149784,94.73879348842723,-0.024341931196061
2005-01-03,5.03807544708252,5.061189023949908,4.857885966560265,4.90610259181388,633134232,69.94306675066892,0.1583656020867847,0.0394560546445049,0.1189095474422798,4.064606863487968,4.550558876991273,5.036510890494578,21.35790467234239,1.0016097850656716,4.767374384267077,4.634378755074859,4.310172885117569,0.1429571656730982,90.59319904255804,92.86316565841446,0.0514550292325437
2005-01-04,4.834026336669922,5.043542637042823,4.808676558761562,5.005516786252977,549685764,59.69581484324944,0.1546165119963323,0.028565571643242,0.1260509403530903,4.078325700616724,4.573188042640687,5.068050384664649,21.64189783625057,0.7635463156909653,4.779492921067594,4.653392810464865,4.3307161577274655,0.1495220880022527,80.3201036884239,87.18441141082658,-0.0405014002977585
2005-01-05,4.809422492980957,4.893675023276273,4.777609892296797,4.807930744556592,329134536,58.58132813717896,0.1479544793862173,0.0175228312265016,0.1304316481597157,4.118025424750841,4.600626492500305,5.083227560249768,20.97979779650333,0.7163235997946924,4.784934661415478,4.668252780228302,4.349488955188387,0.1471323053577687,75.89204209115198,82.26844827404463,-0.0050897206542557
2005-01-06,4.686147689819336,4.868821517910003,4.665519887446286,4.848442340272841,415068516,53.22011740886209,0.1312149598025946,0.0006266493143031,0.1305883104882915,4.1737738506678745,4.623703074455261,5.073632298242648,19.461856288874905,0.569393820252919,4.766973393852543,4.66995705733221,4.362691258507248,0.1511444000081936,58.234984305226185,71.48237669493402,-0.0256319346743881
2005-01-07,4.817871570587158,4.827813244312821,4.6918638277717255,4.738091923918265,386129484,57.67722096049939,0.1271125123290675,-0.0027806385273791,0.1298931508564467,4.216652741742867,4.649078583717346,5.081504425691825,18.602647134809946,0.6951698655416786,4.776227607804291,4.684044153832682,4.380541466824107,0.1504673396142859,54.24769502657605,62.7915738076514,0.028109203867815
2005-01-10,4.847944259643555,4.92349918023808,4.767667837270027,4.8340260111696445,301282416,58.64595382831355,0.1248487293918687,-0.0040355371716623,0.1288842665635311,4.277071642241195,4.678169703483581,5.079267764725968,17.147649045040428,0.7116372186319014,4.789266999047793,4.699653687719431,4.398870988111145,0.1508504827109835,52.57881908530847,55.02049947237023,0.006241903424738
2005-01-11,4.810166835784912,4.913807357502622,4.801219660441124,4.861862310707013,278069652,56.88451063089011,0.1186387490689648,-0.008196413995653,0.1268351630646179,4.360488144812508,4.706863164901734,5.053238184990961,14.717870817749072,0.6491211330086198,4.7930669693636325,4.710178749439953,4.4150002370395285,0.1481174265931632,54.8272245835415,53.884579565142005,-0.0077924625027392
2005-01-12,4.855896949768066,4.8695665722311565,4.734611667600142,4.829800828312027,326784888,58.50908007649214,0.1160693576343598,-0.0086126443442064,0.1246820019785663,4.3990154856917885,4.727603435516357,5.056191385340926,13.90082541001792,0.6952194447790981,4.804490602164439,4.724056673280725,4.432290304205353,0.1471772464530097,54.20874108466855,53.8715949178395,0.0095069704532799
2005-01-13,4.8546552658081055,4.9058544408438,4.822842664342992,4.855897915954653,273702024,58.4446863640371,0.1126345222328426,-0.0096379837965789,0.1222725060294215,4.437689657708393,4.746927118301392,5.056164578894391,13.028953379155912,0.6741835340714092,4.813611450099651,4.736494634473809,4.448853636032912,0.142593998599281,50.67257336610828,53.23617967810611,-0.0002557064066238
2005-01-14,4.969975471496582,4.9709699703756,4.8248307279585,4.871306975571236,385226388,62.56539980313504,0.1178591602240928,-0.003530676644263,0.1213898368683558,4.502135587800222,4.776130127906799,5.050124668013376,11.473495602878767,0.8537394276440358,4.84204127217182,4.758730904666454,4.469289786443253,0.1428472303005538,59.30757861296068,54.72963102124583,0.0237545612148177
2005-01-18,5.067651271820068,5.095487297545142,4.937417371643168,4.9948297962629775,526377096,65.6705259798865,0.1284012149698341,0.0056091024811826,0.1227921124886515,4.540654122482878,4.80573079586029,5.070807469237702,11.031690481112763,0.9940466330412632,4.883061272107865,4.788151892014417,4.49275494273254,0.1439345657006552,72.75814214517605,60.91276470808167,0.0196531755304767
2005-01-19,4.903615951538086,5.102445622697831,4.88895325068529,5.086289752935118,449857692,57.103949857020616,0.1221119592071664,-0.000544122625188,0.1226560818323544,4.571483640595519,4.820990872383118,5.070498104170717,10.350869287759616,0.6655765216963836,4.886798486549723,4.79914846911191,4.508867139156287,0.1489029804372185,74.98883815273985,69.01818630362553,-0.0323691018744998
2005-01-20,4.819611549377441,4.877520272516529,4.771892651278907,4.784319151676922,359703936,53.27146224795239,0.1090916844719513,-0.0108515178883224,0.1199432023602738,4.614575557381481,4.833628940582275,5.05268232378307,9.06372358712361,0.4680046228914327,4.874582679791126,4.801097333899104,4.5210531944590775,0.1476758604245014,61.09558139289421,69.61418723027003,-0.0171311136497741
2005-01-21,4.679436683654785,4.855399974890116,4.675460109425903,4.835019854378035,369965664,47.53810195194343,0.0864653638727892,-0.0267822707899877,0.1132476346627769,4.625722479292076,4.836089420318604,5.0464563613451325,8.699878051993059,0.1276678837953336,4.8391015895845175,4.789510605304407,4.527264311682439,0.1499804322130522,30.981964017115583,55.68879452091654,-0.0290842662912871
2005-01-24,4.491544723510742,4.70553390802367,4.481603522391608,4.6896276073763055,560347092,41.14572894162736,0.0527642969089887,-0.0483866702030305,0.1011509671120193,4.575964305813602,4.82716703414917,5.078369762484738,10.407873875441506,-0.1680307830695378,4.775909432116558,4.761132902276439,4.525863543518844,0.1552625717429815,13.351216932550887,35.14292078085356,-0.0401526877797806
2005-01-25,4.402070999145508,4.529322349359912,4.38144319659313,4.52186550150212,425941632,38.49139292157898,0.0186215194591099,-0.0660235581223275,0.0846450775814374,4.494101078046614,4.808787751197815,5.123474424349015,13.087983476618016,-0.1462249385707029,4.707938807940003,4.726936530549684,4.521008933935575,0.154735184673253,2.549132291466141,15.627437747044205,-0.0199204794503968
2005-01-26,4.703297138214111,4.707522338033429,4.452523809731462,4.455506359435796,491823684,50.150684479709966,0.0156887046937752,-0.0551650983101297,0.070853803003905,4.486259993864869,4.804413533210754,5.122567072556639,13.24421959711138,0.3410886844060649,4.7070948679898414,4.724685159851058,4.528157490966106,0.165500624260015,16.367340079385,10.755896434467342,0.0684282782188372
2005-01-27,4.674466609954834,4.693851760340815,4.602888265785209,4.691366933935497,264830904,49.18961600665298,0.0109122554900658,-0.0479532380110713,0.0588654935011371,4.474998570477406,4.798423838615417,5.121849106753428,13.480479383052373,0.308368051491128,4.701162457438022,4.719902440813322,4.533895103475468,0.1608512134149355,29.380629640339883,16.09903400373034,-0.0061298547406308
2005-01-28,4.730635643005371,4.838997189386129,4.631221271653552,4.722682493297226,487839672,51.15360484555904,0.0115263876052651,-0.0378712847166976,0.0493976723219627,4.469156625252433,4.78940200805664,5.109647390860847,13.37308424999598,0.4082479120593637,4.706521218450267,4.720924650545898,4.541610418751151,0.1642029780090528,44.570807091612906,30.106258937112592,0.0120161373986324
2005-01-31,4.861862182617188,4.880254729425377,4.764934057637371,4.813895132792071,383484132,55.482951065393365,0.0223444043870006,-0.0216426143479696,0.0439870187349703,4.471034544334798,4.792918753623962,5.114802962913125,13.431657235824602,0.6070935246334043,4.73476503011698,4.734347272647926,4.55416931145178,0.163161271466978,51.901575045693264,41.95100392588202,0.0277397266487529
2005-02-01,4.769406318664551,4.887709524728353,4.737843295495249,4.831043458270205,752806440,51.98687419847409,0.0231900249190681,-0.0166375950527217,0.0398276199717899,4.478964088520524,4.779485297203063,5.080006505885603,12.575463255777914,0.4832308365477799,4.741063446216538,4.737686229411414,4.562609978401301,0.1622116255931298,56.29082096555513,50.92106770095376,-0.0190165538388146
2005-02-02,5.1188483238220215,5.388261368572082,5.0616859524849325,5.357194646215226,1310660028,61.78747117602348,0.0514639898508386,0.0093090959032389,0.0421548939475996,4.457454859741591,4.793726396560669,5.129997933379747,14.02965079777357,0.983421716772115,4.809751605781171,4.773987381260044,4.584423246849172,0.1948290130441585,64.56069440781698,57.58436347302179,0.0732674009739886
2005-02-03,5.240631103515625,5.303014117331204,5.115120148945584,5.119593972716475,519004476,64.50663388540606,0.0827443380794843,0.0324715553055077,0.0502727827739766,4.423985757880866,4.8152868270874025,5.206587896293939,16.252451131482072,1.0435000181455123,4.888093332641981,4.81842964052248,4.610156888287072,0.1943336527114058,70.79564728188846,63.88238755175352,0.0237910506406007
2005-02-04,5.079082489013672,5.163336427381408,5.035340169635481,5.1315238314699965,592179228,58.55426312293635,0.0934217090324898,0.0345191410068105,0.0589025680256792,4.431658853633042,4.83493356704712,5.238208280461198,16.681706493864947,0.8027079480134213,4.92281863380047,4.843253721331164,4.628546127531253,0.1951163156520299,75.95652622699151,70.43762263889899,-0.0308261755714077
2005-02-07,4.8720526695251465,5.12978414805301,4.859128920284889,5.101451823179543,517897584,51.939724108051,0.0842073364691504,0.0202438147547769,0.0639635217143735,4.434122640033248,4.837642621994019,5.241162603954789,16.68250482688382,0.5426373526335965,4.913588458477684,4.84599647830202,4.638095403687877,0.2005119522317507,67.78571441722234,71.51262930870077,-0.0407612634636949
2005-02-08,4.936920642852783,4.971219014533021,4.834771875534103,4.895166371086476,458740800,53.70439192210741,0.0812031240827648,0.013791681894713,0.0674114421880517,4.43613864454757,4.842091441154481,5.248044237761392,16.76766337606055,0.6167983106544854,4.917830673818611,4.85465592254495,4.649814040517874,0.1959358941436912,57.73058996292677,67.1576102023802,0.0133143005069276
2005-02-09,4.761453628540039,5.010487037167215,4.708764131382301,4.989610138077679,686173140,48.51514993694428,0.0639266360390502,-0.0027878449192012,0.0667144809582514,4.432314316722735,4.839655780792237,5.246997244861738,16.83348909590513,0.4040090941504858,4.889398483767962,4.845779513592102,4.654192063577566,0.2034921092609214,47.214660694741326,57.57698835829681,-0.0355417935604797
2005-02-10,4.671980381011963,4.777111211754495,4.604130466991103,4.771146113536361,758548692,46.070592129642776,0.042524950321205,-0.0193516245096371,0.0618765748308422,4.41641353401275,4.830459952354431,5.244506370696112,17.14314671586789,0.3086210092370766,4.849867919630508,4.829227215251136,4.654889644653426,0.2013127260825264,40.5907473910468,48.51199934957162,-0.0187911622181461
2005-02-11,4.657566547393799,4.7798458703687015,4.624510350999842,4.639174474110052,524115360,45.67134871827134,0.0241228115320275,-0.0302030106390517,0.0543258221710792,4.399659691262795,4.820605516433716,5.241551341604636,17.46443776558329,0.3063420999914695,4.814904033769287,4.812878580217103,4.65499462123148,0.1980286398886931,31.34200373392416,39.71580393990409,-0.0030851656990567
2005-02-14,4.796497821807861,4.798734497094124,4.498503342900204,4.54448234005101,1540945512,50.15508462823683,0.0205131142968193,-0.0270501662994079,0.0475632805962272,4.396836676029492,4.81193163394928,5.227026591869068,17.25273713330413,0.4814092994302267,4.8115574497763,4.811318507987651,4.660543766352123,0.2053288194819235,31.013992733702874,34.31558128622461,0.0298291549890581
2005-02-15,4.852169990539551,4.966744786028522,4.798734618464895,4.811658368222659,1030280688,51.86926454534216,0.0218923209282086,-0.0205367677344148,0.0424290886626235,4.403176309430166,4.801157569885254,5.199138830340343,16.578554428264678,0.5640889731792448,4.818941548096891,4.8152091253735465,4.668058520241827,0.2028229726775476,34.6445480022936,32.33351482330687,0.0116068370715336
