Date,Close,High,Low,P_trade,AllowTrade,TA_Direction,DesiredPos,Position
2022-07-01,14.52299976348877,15.062999725341797,14.392000198364258,,0.0,0.0,0.0,0
2022-07-05,14.96399974822998,14.970999717712402,14.055000305175781,,0.0,0.0,0.0,0
2022-07-06,15.130000114440918,15.319000244140625,14.788999557495117,,0.0,0.0,0.0,0
2022-07-07,15.857999801635742,15.944999694824219,15.388999938964844,,0.0,0.0,0.0,0
2022-07-08,15.838000297546387,16.03700065612793,15.388999938964844,,0.0,0.0,0.0,0
2022-07-11,15.152000427246094,15.527000427246094,15.038000106811523,,0.0,0.0,0.0,0
2022-07-12,15.081999778747559,15.430999755859375,14.876999855041504,,0.0,0.0,0.0,0
2022-07-13,15.163999557495117,15.375,14.46500015258789,,0.0,0.0,0.0,0
2022-07-14,15.371999740600586,15.472999572753906,14.727999687194824,,0.0,0.0,0.0,0
2022-07-15,15.76200008392334,15.781999588012695,15.444999694824219,,0.0,0.0,0.0,0
2022-07-18,16.10099983215332,16.89699935913086,16.00200080871582,,0.0,0.0,0.0,0
2022-07-19,16.992000579833984,17.110000610351562,16.172000885009766,,0.0,0.0,0.0,0
2022-07-20,17.80699920654297,17.933000564575195,16.801000595092773,,0.0,0.0,0.0,0
2022-07-21,18.049999237060547,18.143999099731445,17.545000076293945,,0.0,0.0,0.0,0
2022-07-22,17.319000244140625,17.966999053955078,17.136999130249023,,0.0,0.0,0.0,0
2022-07-25,17.02400016784668,17.124000549316406,16.64900016784668,,0.0,0.0,0.0,0
2022-07-26,16.533000946044922,16.91900062561035,16.47800064086914,,0.0,0.0,0.0,0
2022-07-27,17.790000915527344,17.93600082397461,16.913000106811523,,0.0,0.0,0.0,0
2022-07-28,17.983999252319336,18.139999389648438,17.440000534057617,,0.0,0.0,0.0,0
2022-07-29,18.163000106811523,18.243999481201172,17.691999435424805,,0.0,0.0,0.0,0
2022-08-01,18.44099998474121,18.84600067138672,17.989999771118164,,0.0,0.0,0.0,0
2022-08-02,18.525999069213867,18.937999725341797,18.091999053955078,,0.0,0.0,0.0,0
2022-08-03,18.89299964904785,18.968000411987305,18.136999130249023,,0.0,0.0,0.0,0
2022-08-04,19.21500015258789,19.27400016784668,18.760000228881836,,0.0,0.0,0.0,0
2022-08-05,18.98900032043457,19.229000091552734,18.666000366210938,,0.0,0.0,0.0,0
2022-08-08,17.792999267578125,18.23900032043457,17.242000579833984,,0.0,0.0,0.0,0
2022-08-09,17.086000442504883,17.44700050354004,16.724000930786133,,0.0,0.0,0.0,0
2022-08-10,18.097000122070312,18.118000030517578,17.316999435424805,,0.0,0.0,0.0,0
2022-08-11,17.941999435424805,18.707000732421875,17.875999450683594,,0.0,0.0,0.0,0
2022-08-12,18.708999633789062,18.718000411987305,17.952999114990234,,0.0,0.0,0.0,0
2022-08-15,19.031999588012695,19.163999557495117,18.613000869750977,,0.0,0.0,0.0,0
2022-08-16,18.878999710083008,19.142000198364258,18.500999450683594,,0.0,0.0,0.0,0
2022-08-17,18.334999084472656,18.687999725341797,18.145000457763672,,0.0,0.0,0.0,0
2022-08-18,18.773000717163086,18.864999771118164,18.183000564575195,,0.0,0.0,0.0,0
2022-08-19,17.849000930786133,18.520000457763672,17.770000457763672,,0.0,0.0,0.0,0
2022-08-22,17.034000396728516,17.558000564575195,16.965999603271484,,0.0,0.0,0.0,0
2022-08-23,17.180999755859375,17.46500015258789,16.969999313354492,,0.0,0.0,0.0,0
2022-08-24,17.222000122070312,17.4060001373291,16.895000457763672,,0.0,0.0,0.0,0
2022-08-25,17.913000106811523,17.94700050354004,16.83300018310547,,0.0,0.0,0.0,0
2022-08-26,16.260000228881836,17.923999786376953,16.23699951171875,,0.0,0.0,0.0,0
2022-08-29,15.800999641418457,16.33799934387207,15.767000198364258,,0.0,0.0,0.0,0
2022-08-30,15.468000411987305,16.038999557495117,15.182000160217285,,0.0,0.0,0.0,0
2022-08-31,15.093999862670898,15.539999961853027,14.958999633789062,,0.0,0.0,0.0,0
2022-09-01,13.937000274658203,14.380000114440918,13.270000457763672,,0.0,0.0,0.0,0
2022-09-02,13.647000312805176,14.170999526977539,13.590999603271484,,0.0,0.0,0.0,0
2022-09-06,13.46500015258789,13.779000282287598,13.35099983215332,,0.0,0.0,0.0,0
2022-09-07,13.71399974822998,13.838000297546387,13.345999717712402,,0.0,0.0,0.0,0
2022-09-08,13.989999771118164,14.008000373840332,13.369000434875488,,0.0,0.0,0.0,0
2022-09-09,14.38700008392334,14.473999977111816,14.12600040435791,,0.0,0.0,0.0,0
2022-09-12,14.505000114440918,14.54699993133545,14.197999954223633,,0.0,0.0,0.0,0
2022-09-13,13.130999565124512,13.92199993133545,13.098999977111816,,0.0,0.0,0.0,0
2022-09-14,13.128000259399414,13.289999961853027,12.913000106811523,,0.0,0.0,0.0,0
2022-09-15,12.928999900817871,13.232999801635742,12.789999961853027,,0.0,0.0,0.0,0
2022-09-16,13.197999954223633,13.211999893188477,12.616999626159668,,0.0,0.0,0.0,0
2022-09-19,13.381999969482422,13.463000297546387,13.010000228881836,,0.0,0.0,0.0,0
2022-09-20,13.175999641418457,13.482999801635742,13.057000160217285,,0.0,0.0,0.0,0
2022-09-21,13.26099967956543,14.031000137329102,13.109999656677246,,0.0,0.0,0.0,0
2022-09-22,12.560999870300293,13.14900016784668,12.428000450134277,,0.0,0.0,0.0,0
2022-09-23,12.515999794006348,12.611000061035156,12.256999969482422,,0.0,0.0,0.0,0
2022-09-26,12.227999687194824,12.659000396728516,12.21399974822998,,0.0,0.0,0.0,0
2022-09-27,12.413000106811523,12.736000061035156,12.258000373840332,,0.0,0.0,0.0,0
2022-09-28,12.736000061035156,12.822999954223633,12.354000091552734,,0.0,0.0,0.0,0
2022-09-29,12.220000267028809,12.5,11.946000099182129,,0.0,0.0,0.0,0
2022-09-30,12.138999938964844,12.633000373840332,12.074999809265137,,0.0,0.0,0.0,0
2022-10-03,12.51200008392334,12.678000450134277,12.104999542236328,,0.0,0.0,0.0,0
2022-10-04,13.166999816894531,13.220000267028809,12.878999710083008,,0.0,0.0,0.0,0
2022-10-05,13.208999633789062,13.321000099182129,12.621000289916992,,0.0,0.0,0.0,0
2022-10-06,13.130000114440918,13.656000137329102,13.102999687194824,,0.0,0.0,0.0,0
2022-10-07,12.076000213623047,12.670000076293945,12.022000312805176,,0.0,0.0,0.0,0
2022-10-10,11.670000076293945,12.12399959564209,11.407999992370605,,0.0,0.0,0.0,0
2022-10-11,11.586000442504883,11.845999717712402,11.282999992370605,,0.0,0.0,0.0,0
2022-10-12,11.5,11.734999656677246,11.345000267028809,,0.0,0.0,0.0,0
2022-10-13,11.960000038146973,12.07800006866455,10.812999725341797,,0.0,0.0,0.0,0
2022-10-14,11.22700023651123,12.111000061035156,11.204000473022461,,0.0,0.0,0.0,0
2022-10-17,11.887999534606934,11.947999954223633,11.517000198364258,,0.0,0.0,0.0,0
2022-10-18,11.967000007629395,12.491999626159668,11.618000030517578,,0.0,0.0,0.0,0
2022-10-19,12.050999641418457,12.350000381469727,11.833999633789062,,0.0,0.0,0.0,0
2022-10-20,12.194000244140625,12.769000053405762,12.104999542236328,,0.0,0.0,0.0,0
2022-10-21,12.465999603271484,12.498000144958496,11.88700008392334,,0.0,0.0,0.0,0
2022-10-24,12.598999977111816,12.710000038146973,12.064000129699707,,0.0,0.0,0.0,0
2022-10-25,13.26099967956543,13.300000190734863,12.663999557495117,,0.0,0.0,0.0,0
2022-10-26,12.895999908447266,13.387999534606934,12.708000183105469,,0.0,0.0,0.0,0
2022-10-27,13.175999641418457,13.838000297546387,13.121999740600586,,0.0,0.0,0.0,0
2022-10-28,13.833999633789062,13.850000381469727,13.060999870300293,,0.0,0.0,0.0,0
2022-10-31,13.496999740600586,13.838000297546387,13.29699993133545,,0.0,0.0,0.0,0
2022-11-01,13.543000221252441,13.925000190734863,13.519000053405762,,0.0,0.0,0.0,0
2022-11-02,13.218999862670898,14.210000038146973,13.211000442504883,,0.0,0.0,0.0,0
2022-11-03,13.420999526977539,13.781000137329102,12.956000328063965,,0.0,0.0,0.0,0
2022-11-04,14.156000137329102,14.229000091552734,13.696999549865723,,0.0,0.0,0.0,0
2022-11-07,14.300999641418457,14.411999702453613,13.954000473022461,,0.0,0.0,0.0,0
2022-11-08,14.60200023651123,14.890999794006348,14.215999603271484,,0.0,0.0,0.0,0
2022-11-09,13.776000022888184,14.211000442504883,13.758999824523926,,0.0,0.0,0.0,0
2022-11-10,15.75,15.77299976348877,14.54699993133545,,0.0,0.0,0.0,0
2022-11-11,16.32699966430664,16.388999938964844,15.482000350952148,,0.0,0.0,0.0,0
2022-11-14,16.295000076293945,16.540000915527344,15.92199993133545,,0.0,0.0,0.0,0
2022-11-15,16.666000366210938,16.99799919128418,16.381999969482422,,0.0,0.0,0.0,0
2022-11-16,15.90999984741211,16.36199951171875,15.873000144958496,,0.0,0.0,0.0,0
2022-11-17,15.677000045776367,16.266000747680664,15.53499984741211,,0.0,0.0,0.0,0
2022-11-18,15.409000396728516,16.00200080871582,15.119999885559082,,0.0,0.0,0.0,0
2022-11-21,15.317000389099121,15.47700023651123,15.079999923706055,,0.0,0.0,0.0,0
2022-11-22,16.038000106811523,16.058000564575195,15.121999740600586,,0.0,0.0,0.0,0
2022-11-23,16.518999099731445,16.527000427246094,16.04800033569336,,0.0,0.0,0.0,0
2022-11-25,16.270000457763672,16.48699951171875,16.172000885009766,,0.0,0.0,0.0,0
2022-11-28,15.82699966430664,16.35700035095215,15.725000381469727,,0.0,0.0,0.0,0
2022-11-29,15.638999938964844,15.932000160217285,15.520000457763672,,0.0,0.0,0.0,0
2022-11-30,16.92300033569336,16.93000030517578,15.597000122070312,,0.0,0.0,0.0,0
2022-12-01,17.135000228881836,17.264999389648438,16.635000228881836,,0.0,0.0,0.0,0
2022-12-02,16.875999450683594,16.933000564575195,16.44499969482422,,0.0,0.0,0.0,0
2022-12-05,16.610000610351562,16.9950008392334,16.472000122070312,,0.0,0.0,0.0,0
2022-12-06,15.987000465393066,16.572999954223633,15.819000244140625,,0.0,0.0,0.0,0
