Date,Close,High,Low,P_trade,AllowTrade,TA_Direction,DesiredPos,Position
2022-07-01,27.5,28.809999465942383,27.5,,0.0,0.0,0.0,0
2022-07-04,26.899999618530273,27.56999969482422,25.860000610351562,,0.0,0.0,0.0,0
2022-07-05,26.170000076293945,27.6200008392334,25.8799991607666,,0.0,0.0,0.0,0
2022-07-06,26.3700008392334,26.649999618530273,25.68000030517578,,0.0,0.0,0.0,0
2022-07-07,26.399999618530273,27.270000457763672,26.399999618530273,,0.0,0.0,0.0,0
2022-07-08,27.700000762939453,27.75,26.049999237060547,,0.0,0.0,0.0,0
2022-07-11,27.149999618530273,27.510000228881836,26.920000076293945,,0.0,0.0,0.0,0
2022-07-12,26.329999923706055,27.040000915527344,26.229999542236328,,0.0,0.0,0.0,0
2022-07-13,26.299999237060547,26.799999237060547,25.670000076293945,,0.0,0.0,0.0,0
2022-07-14,25.399999618530273,26.5,25.34000015258789,,0.0,0.0,0.0,0
2022-07-15,25.65999984741211,25.959999084472656,25.299999237060547,,0.0,0.0,0.0,0
2022-07-18,26.1200008392334,26.3700008392334,25.84000015258789,,0.0,0.0,0.0,0
2022-07-19,26.5,26.6200008392334,25.860000610351562,,0.0,0.0,0.0,0
2022-07-20,26.440000534057617,27.100000381469727,26.25,,0.0,0.0,0.0,0
2022-07-21,26.579999923706055,26.729999542236328,26.010000228881836,,0.0,0.0,0.0,0
2022-07-22,26.420000076293945,26.860000610351562,26.34000015258789,,0.0,0.0,0.0,0
2022-07-25,26.549999237060547,27.049999237060547,26.299999237060547,,0.0,0.0,0.0,0
2022-07-26,25.75,26.780000686645508,25.43000030517578,,0.0,0.0,0.0,0
2022-07-27,25.5,25.940000534057617,25.1200008392334,,0.0,0.0,0.0,0
2022-07-28,25.6299991607666,26.0,25.350000381469727,,0.0,0.0,0.0,0
2022-07-29,26.190000534057617,26.219999313354492,25.600000381469727,,0.0,0.0,0.0,0
2022-08-01,26.920000076293945,26.950000762939453,26.309999465942383,,0.0,0.0,0.0,0
2022-08-02,26.5,26.969999313354492,26.239999771118164,,0.0,0.0,0.0,0
2022-08-03,24.600000381469727,25.18000030517578,24.270000457763672,,0.0,0.0,0.0,0
2022-08-04,23.950000762939453,24.829999923706055,23.770000457763672,,0.0,0.0,0.0,0
2022-08-05,24.030000686645508,24.540000915527344,23.899999618530273,,0.0,0.0,0.0,0
2022-08-08,25.1299991607666,25.190000534057617,24.100000381469727,,0.0,0.0,0.0,0
2022-08-09,25.0,25.950000762939453,25.0,,0.0,0.0,0.0,0
2022-08-10,25.040000915527344,25.489999771118164,24.559999465942383,,0.0,0.0,0.0,0
2022-08-11,25.5,25.5,25.010000228881836,,0.0,0.0,0.0,0
2022-08-12,25.350000381469727,25.739999771118164,25.18000030517578,,0.0,0.0,0.0,0
2022-08-16,25.3700008392334,25.739999771118164,24.899999618530273,,0.0,0.0,0.0,0
2022-08-17,24.09000015258789,25.530000686645508,24.09000015258789,,0.0,0.0,0.0,0
2022-08-18,24.700000762939453,24.770000457763672,23.969999313354492,,0.0,0.0,0.0,0
2022-08-19,24.729999542236328,25.239999771118164,24.1200008392334,,0.0,0.0,0.0,0
2022-08-22,24.25,25.06999969482422,23.950000762939453,,0.0,0.0,0.0,0
2022-08-23,24.049999237060547,24.450000762939453,23.90999984741211,,0.0,0.0,0.0,0
2022-08-24,23.479999542236328,24.139999389648438,23.399999618530273,,0.0,0.0,0.0,0
2022-08-25,24.479999542236328,24.56999969482422,23.700000762939453,,0.0,0.0,0.0,0
2022-08-26,23.559999465942383,24.600000381469727,23.3700008392334,,0.0,0.0,0.0,0
2022-08-29,23.170000076293945,23.350000381469727,22.920000076293945,,0.0,0.0,0.0,0
2022-08-30,22.8700008392334,23.68000030517578,22.799999237060547,,0.0,0.0,0.0,0
2022-08-31,23.520000457763672,23.760000228881836,22.65999984741211,,0.0,0.0,0.0,0
2022-09-01,22.09000015258789,23.399999618530273,22.030000686645508,,0.0,0.0,0.0,0
2022-09-02,23.389999389648438,23.5,22.239999771118164,,0.0,0.0,0.0,0
2022-09-05,22.84000015258789,23.1200008392334,22.639999389648438,,0.0,0.0,0.0,0
2022-09-06,22.770000457763672,23.0,22.350000381469727,,0.0,0.0,0.0,0
2022-09-07,22.510000228881836,22.639999389648438,22.100000381469727,,0.0,0.0,0.0,0
2022-09-08,23.1299991607666,23.34000015258789,22.65999984741211,,0.0,0.0,0.0,0
2022-09-09,24.290000915527344,24.43000030517578,23.3700008392334,,0.0,0.0,0.0,0
2022-09-12,25.309999465942383,25.329999923706055,24.200000762939453,,0.0,0.0,0.0,0
2022-09-13,24.510000228881836,25.459999084472656,24.0,,0.0,0.0,0.0,0
2022-09-14,24.389999389648438,24.639999389648438,24.0,,0.0,0.0,0.0,0
2022-09-15,24.600000381469727,24.8799991607666,24.360000610351562,,0.0,0.0,0.0,0
2022-09-16,23.65999984741211,24.399999618530273,23.219999313354492,,0.0,0.0,0.0,0
2022-09-19,24.309999465942383,24.450000762939453,23.5,,0.0,0.0,0.0,0
2022-09-20,23.719999313354492,24.989999771118164,23.56999969482422,,0.0,0.0,0.0,0
2022-09-21,23.290000915527344,23.760000228881836,23.219999313354492,,0.0,0.0,0.0,0
2022-09-22,23.350000381469727,23.600000381469727,22.719999313354492,,0.0,0.0,0.0,0
2022-09-23,22.68000030517578,23.309999465942383,22.600000381469727,,0.0,0.0,0.0,0
2022-09-26,22.450000762939453,22.920000076293945,22.110000610351562,,0.0,0.0,0.0,0
2022-09-27,22.709999084472656,23.100000381469727,22.489999771118164,,0.0,0.0,0.0,0
2022-09-28,22.459999084472656,22.670000076293945,21.600000381469727,,0.0,0.0,0.0,0
2022-09-29,21.75,22.780000686645508,21.649999618530273,,0.0,0.0,0.0,0
2022-09-30,21.84000015258789,22.079999923706055,21.309999465942383,,0.0,0.0,0.0,0
2022-10-03,21.799999237060547,21.889999389648438,21.139999389648438,,0.0,0.0,0.0,0
2022-10-04,22.940000534057617,22.969999313354492,22.110000610351562,,0.0,0.0,0.0,0
2022-10-05,22.0,22.93000030517578,22.0,,0.0,0.0,0.0,0
2022-10-06,22.110000610351562,22.6200008392334,22.0,,0.0,0.0,0.0,0
2022-10-07,22.200000762939453,22.399999618530273,22.0,,0.0,0.0,0.0,0
2022-10-10,21.469999313354492,22.09000015258789,21.399999618530273,,0.0,0.0,0.0,0
2022-10-11,21.700000762939453,22.149999618530273,21.219999313354492,,0.0,0.0,0.0,0
2022-10-12,22.100000381469727,22.229999542236328,21.440000534057617,,0.0,0.0,0.0,0
2022-10-13,21.8799991607666,22.149999618530273,21.350000381469727,,0.0,0.0,0.0,0
2022-10-14,22.540000915527344,22.81999969482422,22.239999771118164,,0.0,0.0,0.0,0
2022-10-17,22.93000030517578,22.950000762939453,22.270000457763672,,0.0,0.0,0.0,0
2022-10-18,23.729999542236328,23.920000076293945,23.149999618530273,,0.0,0.0,0.0,0
2022-10-19,23.209999084472656,23.940000534057617,23.18000030517578,,0.0,0.0,0.0,0
2022-10-20,24.100000381469727,24.239999771118164,22.899999618530273,,0.0,0.0,0.0,0
2022-10-21,24.25,24.610000610351562,23.799999237060547,,0.0,0.0,0.0,0
2022-10-24,24.520000457763672,24.920000076293945,24.1299991607666,,0.0,0.0,0.0,0
2022-10-25,24.489999771118164,24.829999923706055,24.030000686645508,,0.0,0.0,0.0,0
2022-10-26,24.860000610351562,24.979999542236328,24.299999237060547,,0.0,0.0,0.0,0
2022-10-27,25.309999465942383,25.479999542236328,24.6299991607666,,0.0,0.0,0.0,0
2022-10-28,25.719999313354492,25.860000610351562,24.90999984741211,,0.0,0.0,0.0,0
2022-10-31,26.06999969482422,26.079999923706055,25.639999389648438,,0.0,0.0,0.0,0
2022-11-02,26.40999984741211,26.489999771118164,25.75,,0.0,0.0,0.0,0
2022-11-03,25.899999618530273,26.049999237060547,25.5,,0.0,0.0,0.0,0
2022-11-04,25.649999618530273,26.190000534057617,25.43000030517578,,0.0,0.0,0.0,0
2022-11-07,26.6299991607666,26.889999389648438,25.6299991607666,,0.0,0.0,0.0,0
2022-11-08,26.68000030517578,26.739999771118164,26.25,,0.0,0.0,0.0,0
2022-11-09,26.770000457763672,27.270000457763672,26.510000228881836,,0.0,0.0,0.0,0
2022-11-10,27.600000381469727,27.729999542236328,26.149999618530273,,0.0,0.0,0.0,0
2022-11-14,28.6200008392334,28.959999084472656,27.610000610351562,,0.0,0.0,0.0,0
2022-11-15,29.450000762939453,29.5,28.399999618530273,,0.0,0.0,0.0,0
2022-11-16,28.610000610351562,29.239999771118164,28.100000381469727,,0.0,0.0,0.0,0
2022-11-17,27.8799991607666,28.780000686645508,27.34000015258789,,0.0,0.0,0.0,0
2022-11-18,28.059999465942383,28.360000610351562,27.399999618530273,,0.0,0.0,0.0,0
2022-11-21,27.860000610351562,28.200000762939453,27.559999465942383,,0.0,0.0,0.0,0
2022-11-22,28.149999618530273,28.43000030517578,27.530000686645508,,0.0,0.0,0.0,0
2022-11-23,28.06999969482422,28.479999542236328,28.020000457763672,,0.0,0.0,0.0,0
2022-11-24,28.8700008392334,28.959999084472656,28.06999969482422,,0.0,0.0,0.0,0
2022-11-25,28.860000610351562,29.030000686645508,28.530000686645508,,0.0,0.0,0.0,0
2022-11-28,28.59000015258789,29.139999389648438,28.5,,0.0,0.0,0.0,0
2022-11-29,28.350000381469727,28.790000915527344,28.020000457763672,,0.0,0.0,0.0,0
2022-11-30,28.350000381469727,28.760000228881836,28.149999618530273,,0.0,0.0,0.0,0
2022-12-01,29.670000076293945,29.729999542236328,28.700000762939453,,0.0,0.0,0.0,0
2022-12-02,28.8700008392334,29.739999771118164,28.639999389648438,,0.0,0.0,0.0,0
2022-12-05,29.350000381469727,29.739999771118164,28.899999618530273,,0.0,0.0,0.0,0
2022-12-06,28.850000381469727,29.290000915527344,28.649999618530273,,0.0,0.0,0.0,0
2022-12-07,28.729999542236328,28.989999771118164,28.520000457763672,,0.0,0.0,0.0,0
2022-12-08,28.139999389648438,28.65999984741211,28.059999465942383,,0.0,0.0,0.0,0
2022-12-09,28.59000015258789,28.59000015258789,28.139999389648438,,0.0,0.0,0.0,0
2022-12-12,29.0,29.049999237060547,28.15999984741211,,0.0,0.0,0.0,0
2022-12-13,29.440000534057617,30.079999923706055,28.790000915527344,,0.0,0.0,0.0,0
2022-12-14,29.489999771118164,29.639999389648438,29.219999313354492,,0.0,0.0,0.0,0
2022-12-15,29.229999542236328,29.399999618530273,28.799999237060547,,0.0,0.0,0.0,0
2022-12-16,28.90999984741211,29.040000915527344,28.65999984741211,,0.0,0.0,0.0,0
2022-12-19,29.100000381469727,29.309999465942383,28.799999237060547,,0.0,0.0,0.0,0
2022-12-20,29.510000228881836,29.510000228881836,28.799999237060547,,0.0,0.0,0.0,0
2022-12-21,30.420000076293945,30.450000762939453,29.260000228881836,,0.0,0.0,0.0,0
2022-12-22,30.270000457763672,30.75,30.079999923706055,,0.0,0.0,0.0,0
2022-12-23,29.969999313354492,30.280000686645508,29.709999084472656,,0.0,0.0,0.0,0
2022-12-27,29.700000762939453,30.270000457763672,29.690000534057617,,0.0,0.0,0.0,0
2022-12-28,29.940000534057617,30.079999923706055,29.549999237060547,,0.0,0.0,0.0,0
2022-12-29,30.549999237060547,30.549999237060547,29.850000381469727,,0.0,0.0,0.0,0
2022-12-30,30.290000915527344,30.540000915527344,30.190000534057617,,0.0,0.0,0.0,0
2023-01-02,30.270000457763672,30.889999389648438,30.229999542236328,,0.0,0.0,0.0,0
2023-01-03,31.760000228881836,32.18000030517578,30.290000915527344,,0.0,0.0,0.0,0
2023-01-04,32.66999816894531,32.83000183105469,31.719999313354492,,0.0,0.0,0.0,0
2023-01-05,33.189998626708984,33.40999984741211,32.189998626708984,,0.0,0.0,0.0,0
2023-01-09,34.43000030517578,34.5,33.5,,0.0,0.0,0.0,0
2023-01-10,35.0,35.189998626708984,33.77000045776367,,0.0,0.0,0.0,0
2023-01-11,34.45000076293945,35.439998626708984,34.349998474121094,,0.0,0.0,0.0,0
2023-01-12,35.58000183105469,36.04999923706055,34.66999816894531,,0.0,0.0,0.0,0
2023-01-13,35.31999969482422,35.7599983215332,34.380001068115234,,0.0,0.0,0.0,0
2023-01-16,35.81999969482422,36.130001068115234,34.66999816894531,,0.0,0.0,0.0,0
2023-01-17,34.63999938964844,35.75,34.47999954223633,,0.0,0.0,0.0,0
2023-01-18,34.130001068115234,34.77000045776367,33.7400016784668,,0.0,0.0,0.0,0
2023-01-19,33.900001525878906,34.33000183105469,33.40999984741211,,0.0,0.0,0.0,0
2023-01-20,33.880001068115234,34.06999969482422,33.5,,0.0,0.0,0.0,0
2023-01-23,34.04999923706055,34.400001525878906,33.81999969482422,,0.0,0.0,0.0,0
2023-01-24,33.97999954223633,34.40999984741211,33.279998779296875,,0.0,0.0,0.0,0
2023-01-25,32.619998931884766,32.95000076293945,32.099998474121094,,0.0,0.0,0.0,0
2023-01-26,32.630001068115234,33.09000015258789,32.209999084472656,,0.0,0.0,0.0,0
2023-01-27,32.220001220703125,32.959999084472656,32.18000030517578,,0.0,0.0,0.0,0
