Date,Close,High,Low,P_trade,AllowTrade,TA_Direction,DesiredPos,Position
2022-07-01,68.0199966430664,70.16000366210938,67.73999786376953,,0.0,0.0,0.0,0
2022-07-04,71.23999786376953,71.36000061035156,68.41999816894531,,0.0,0.0,0.0,0
2022-07-05,69.5999984741211,71.9000015258789,68.9800033569336,,0.0,0.0,0.0,0
2022-07-06,67.73999786376953,70.04000091552734,67.63999938964844,,0.0,0.0,0.0,0
2022-07-07,70.5,70.58000183105469,67.73999786376953,,0.0,0.0,0.0,0
2022-07-08,73.36000061035156,73.5,70.0,,0.0,0.0,0.0,0
2022-07-11,70.5999984741211,71.5,69.69999694824219,,0.0,0.0,0.0,0
2022-07-12,69.5199966430664,71.37999725341797,69.0,,0.0,0.0,0.0,0
2022-07-13,70.62000274658203,72.19999694824219,69.19999694824219,,0.0,0.0,0.0,0
2022-07-14,67.22000122070312,71.16000366210938,66.55999755859375,,0.0,0.0,0.0,0
2022-07-15,68.69999694824219,69.0999984741211,66.81999969482422,,0.0,0.0,0.0,0
2022-07-18,72.76000213623047,72.9800033569336,69.87999725341797,,0.0,0.0,0.0,0
2022-07-19,72.80000305175781,73.12000274658203,71.26000213623047,,0.0,0.0,0.0,0
2022-07-20,74.0999984741211,74.0999984741211,73.0,,0.0,0.0,0.0,0
2022-07-21,73.44000244140625,74.91999816894531,72.91999816894531,,0.0,0.0,0.0,0
2022-07-22,75.80000305175781,76.19999694824219,73.22000122070312,,0.0,0.0,0.0,0
2022-07-25,76.44000244140625,76.87999725341797,74.27999877929688,,0.0,0.0,0.0,0
2022-07-26,74.4000015258789,76.0999984741211,73.5,,0.0,0.0,0.0,0
2022-07-27,74.23999786376953,76.9800033569336,73.26000213623047,,0.0,0.0,0.0,0
2022-07-28,74.9800033569336,76.4000015258789,73.9000015258789,,0.0,0.0,0.0,0
2022-07-29,75.5199966430664,75.73999786376953,72.4000015258789,,0.0,0.0,0.0,0
2022-08-01,76.0999984741211,76.19999694824219,74.73999786376953,,0.0,0.0,0.0,0
2022-08-02,76.0999984741211,76.80000305175781,74.73999786376953,,0.0,0.0,0.0,0
